TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
3068027,-5.0,52501.0,,,,,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,215.0,222.0,,,,,,,,New,NotFound,Android 7.0,chrome 63.0 for android,32.0,2560x1440,match_status:2,T,F,T,F,mobile,SM-G920V Build/NRD90M
3479098,-30.0,217663.0,0.0,0.0,0.0,0.0,5.0,-47.0,0.0,-5.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,627.0,222.0,499.0,14.0,IP_PROXY:TRANSPARENT,11.0,217.0,107.0,Found,Found,Found,Windows 7,chrome generic,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
2992188,-5.0,38346.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,18.0,410.0,299.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
3544912,0.0,39333.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,,400.0,214.0,,,,,,,,Found,Found,Mac OS X 10.13,firefox 60.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,rv:60.0
3034812,-5.0,109045.0,,,1.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,529.0,178.0,,,,,,,,New,NotFound,Windows 10,firefox,24.0,1366x768,match_status:2,T,F,T,T,desktop,rv:52.0
3550972,-5.0,51605.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,340.0,,,,,,,,New,NotFound,,chrome 66.0,,,,F,F,T,F,desktop,
3103839,-5.0,103174.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,100.0,489.0,,,,,,,,New,NotFound,iOS 11.2.0,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
3023749,0.0,72871.0,,,,,,,,,100.0,NotFound,,-300.0,Found,NotFound,166.0,,410.0,600.0,,,,,,,,Found,NotFound,Windows 10,edge 14.0,24.0,,match_status:2,T,T,T,T,desktop,Windows
3545022,-5.0,143606.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-300.0,New,NotFound,166.0,,390.0,549.0,,,,,,,,New,NotFound,iOS 10.0.2,mobile safari 10.0,32.0,1334x750,match_status:2,T,F,F,T,mobile,iOS Device
3100471,-5.0,84293.0,,,2.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,312.0,597.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3096008,-20.0,140540.0,,,6.0,-11.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3459432,-5.0,175301.0,,,1.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,15.0,427.0,417.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,
3404261,-5.0,300819.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,176.0,325.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-G610M Build/MMB29K
3387718,-5.0,212238.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,127.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3576890,-20.0,423992.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,New,NotFound,225.0,,574.0,411.0,,,,,,,,New,NotFound,,chrome 66.0 for android,,,,F,F,T,F,mobile,CRO-L03 Build/HUAWEICRO-L03
3097422,0.0,99816.0,,,15.0,-14.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,15.0,525.0,256.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,T,T,mobile,iOS Device
3021589,-5.0,39463.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,633.0,597.0,,,,,,,,New,NotFound,iOS 9.3.5,mobile safari 9.0,32.0,1024x768,match_status:1,T,F,F,T,mobile,iOS Device
3145014,-5.0,136621.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,563.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3174657,-5.0,161467.0,,,2.0,-9.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,410.0,533.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
3075403,-20.0,,,,,,,,,,100.0,NotFound,49.0,,Unknown,,,,,,,,,,,,,New,NotFound,,,,,match_status:1,F,F,F,F,,
3161559,-5.0,223074.0,0.0,0.0,0.0,-11.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,,345.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,F,mobile,Moto X Play Build/NPD26.48-24-1
3197812,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3206371,-25.0,56404.0,,,0.0,0.0,,,0.0,0.0,95.16000366210938,NotFound,49.0,,Unknown,,225.0,,427.0,325.0,,,,,,,,Found,Found,,safari generic,,,,F,F,F,F,desktop,
3462555,-5.0,193101.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,266.0,563.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-P355M Build/MMB29M
3285152,-5.0,267154.0,,,0.0,0.0,,,0.0,0.0,95.08000183105469,NotFound,52.0,,New,NotFound,225.0,,266.0,122.0,,,,,,,,Found,Found,,firefox 58.0,,,,F,F,T,F,desktop,
3326734,-5.0,131030.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,,193.0,439.0,,,,,,,,New,NotFound,iOS 11.2.6,mobile safari generic,32.0,2048x1536,match_status:2,T,F,T,F,mobile,iOS Device
3301530,-5.0,100300.0,,,2.0,-1.0,,,,,100.0,NotFound,33.0,-360.0,New,NotFound,166.0,15.0,352.0,214.0,,,,,,,,New,NotFound,iOS 11.2.0,mobile safari generic,32.0,2436x1125,match_status:1,T,F,F,T,mobile,iOS Device
3471797,-5.0,93799.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,,548.0,214.0,,,,,,,,New,NotFound,Windows 10,chrome generic,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3410424,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071725,-5.0,127309.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,312.0,222.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,safari generic,24.0,1440x900,match_status:2,T,T,F,T,desktop,MacOS
3488063,-5.0,142062.0,,,0.0,0.0,,,0.0,0.0,94.87000274658205,NotFound,64.0,-360.0,New,NotFound,166.0,,410.0,611.0,,,,,,,,Found,Found,Mac OS X 10_13_4,safari generic,24.0,3360x2100,match_status:2,T,F,F,F,desktop,MacOS
3495883,-20.0,230037.0,,,-4.0,-20.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,15.0,567.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3439021,-20.0,174838.0,,,5.0,-10.0,,,,,100.0,NotFound,64.0,-300.0,Unknown,,166.0,15.0,352.0,280.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3367079,-5.0,162585.0,,,0.0,0.0,,,,,100.0,Found,33.0,-420.0,New,NotFound,166.0,,630.0,266.0,,,,,,,,New,NotFound,Mac OS X 10_13_3,safari generic,24.0,2880x1800,match_status:2,T,F,F,F,desktop,MacOS
3389656,-20.0,133289.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,Found,62.0,-360.0,Found,Found,166.0,13.0,125.0,333.0,,,,,,,,Found,Found,Windows 7,chrome 65.0,24.0,1920x1080,match_status:2,T,F,F,F,desktop,Windows
3432186,-5.0,75206.0,,,1.0,-11.0,,,,,100.0,NotFound,64.0,-360.0,New,NotFound,166.0,13.0,348.0,333.0,,,,,,,,New,NotFound,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3052926,-5.0,78838.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3021217,0.0,56749.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,341.0,186.0,,,,,,,,New,NotFound,iOS 11.2.0,mobile safari generic,32.0,2048x1536,match_status:2,T,F,T,T,mobile,iOS Device
3266856,-5.0,357615.0,,,5.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,585.0,507.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-G570M Build/MMB29K
3033316,-5.0,28195.0,0.0,0.0,4.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,193.0,484.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1680x1050,match_status:2,T,F,T,T,desktop,Windows
3011388,0.0,66757.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,350.0,277.0,,,,,,,,Found,Found,Windows Vista,chrome 49.0,24.0,1152x864,match_status:2,T,T,T,T,desktop,Windows
3360286,-5.0,178775.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,137.0,,410.0,636.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,
3059703,-5.0,57539.0,,,7.0,-6.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,13.0,410.0,222.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3129771,-20.0,101824.0,,,-4.0,-83.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,266.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,T,mobile,
3042423,0.0,20935.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,,542.0,177.0,,,,,,,,Found,Found,Mac OS X 10.12,firefox 57.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,rv:57.0
3234929,-5.0,64366.0,,,6.0,0.0,,,6.0,0.0,96.19000244140624,NotFound,52.0,-420.0,New,NotFound,166.0,,542.0,266.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3539893,-5.0,105386.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,Windows
3078584,0.0,40170.0,0.0,0.0,45.0,-53.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,13.0,570.0,222.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1600x900,match_status:2,T,T,T,T,desktop,Trident/7.0
3573433,-5.0,687768.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,529.0,214.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,F,T,T,desktop,Trident/7.0
3464815,-10.0,140167.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 43.0 for android,,,,F,F,T,F,mobile,Hisense E51 Build/LMY47V
3281913,-20.0,101465.0,,,0.0,-5.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,176.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3108726,-5.0,117339.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-600.0,Found,Found,166.0,,529.0,216.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3112662,-5.0,350736.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3090397,-5.0,74735.0,,,23.0,-11.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,12.0,410.0,597.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,MacOS
3251283,-5.0,305497.0,,,,,,,,,100.0,NotFound,49.0,60.0,New,NotFound,195.0,,410.0,400.0,,,,,,,,New,NotFound,,safari generic,,,,F,T,F,F,desktop,
3571228,-5.0,58669.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,144.0,,661.0,609.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,
3395460,-50.0,25493.0,0.0,0.0,,,17.0,-5.0,0.0,0.0,100.0,Found,54.0,-300.0,Found,Found,,,,,576.0,14.0,IP_PROXY:HIDDEN,11.0,505.0,102.0,Found,Found,Found,Android,chrome 64.0,24.0,1280x720,match_status:2,T,F,T,T,mobile,
3051051,-5.0,88337.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,,529.0,214.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for tablet,24.0,1366x768,match_status:2,T,F,T,T,desktop,Trident/7.0
3246329,-5.0,184323.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3548943,-20.0,548640.0,,,1.0,-6.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,,176.0,315.0,,,,,,,,New,NotFound,,safari 11.0,,,,F,F,F,F,desktop,
3224221,-5.0,98964.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-420.0,New,NotFound,166.0,,410.0,266.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari generic,32.0,2048x1536,match_status:1,T,F,F,F,mobile,iOS Device
3209770,-5.0,73316.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,417.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,
3101788,-5.0,185450.0,,,0.0,0.0,,,,,100.0,Found,49.0,-300.0,New,NotFound,166.0,,529.0,549.0,,,,,,,,New,NotFound,iOS 10.2.1,mobile safari 10.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
2993032,0.0,196402.0,,,1.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,542.0,600.0,,,,,,,,New,NotFound,iOS 11.0.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,T,T,mobile,iOS Device
3031684,0.0,180209.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,312.0,597.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1136x640,match_status:1,T,F,T,T,mobile,iOS Device
3138792,-5.0,381176.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,
3389696,-5.0,1074.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,622.0,256.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
3032341,-5.0,82319.0,,,2.0,-5.0,,,0.0,0.0,95.16000366210938,NotFound,52.0,,New,NotFound,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,T,T,desktop,rv:11.0
3062158,-5.0,268699.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,225.0,,266.0,315.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,F,T,desktop,rv:11.0
3132390,-5.0,43774.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,49.0,-360.0,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,safari generic,,,,F,T,T,F,desktop,
3210603,-5.0,175978.0,,,1.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,153.0,563.0,,,,,,,,New,NotFound,,chrome generic for android,,,,F,F,T,F,mobile,HTC Desire 10 lifestyle Build/MMB29M
3125897,-25.0,234412.0,,,1.0,-18.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3510842,-5.0,921594.0,0.0,0.0,-8.0,-14.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,15.0,567.0,507.0,,,,,,,,Found,Found,,chrome 66.0 for android,,,,F,F,T,F,mobile,HUAWEI RIO-L03 Build/HUAWEIRIO-L03
3026809,-5.0,247239.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,102.0,15.0,410.0,360.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3385918,-20.0,663049.0,,,-5.0,-40.0,,,,,100.0,NotFound,19.0,,Unknown,,225.0,15.0,266.0,595.0,,,,,,,,New,NotFound,,android webview 4.0,,,,F,F,F,F,mobile,es-us
3124962,0.0,230464.0,,,12.0,-9.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,153.0,417.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,LG-M700 Build/NMF26X
3192755,-80.0,108611.0,0.0,0.0,22.0,-15.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,15.0,505.0,489.0,,,,,,,,Found,Found,Windows 10,firefox generic,24.0,1920x1080,match_status:1,T,F,T,T,desktop,Windows
3000856,-5.0,9807.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,542.0,535.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1400x1050,match_status:2,T,F,T,T,desktop,Windows
3071923,-5.0,152259.0,,,1.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,410.0,222.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,Windows
3221765,-5.0,416096.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,266.0,565.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,mobile,Moto E (4) Build/NMA26.42-69
3096233,-5.0,45682.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,410.0,549.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3044206,-10.0,253564.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,,266.0,305.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,mobile,SAMSUNG SM-G850F/G850FXXS2CQD9 Build/LRX22G
3383035,-10.0,336056.0,,,0.0,0.0,,,,,100.0,NotFound,19.0,,New,NotFound,225.0,15.0,176.0,315.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-T800 Build/MMB29K
3362084,-5.0,325236.0,0.0,0.0,0.0,-4.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,139.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3247799,0.0,126081.0,0.0,0.0,5.0,-5.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,352.0,535.0,,,,,,,,Found,Found,Android 8.1.0,chrome 64.0 for android,24.0,,match_status:2,T,F,T,T,mobile,Pixel Build/OPM1.171019.016
3069001,-15.0,,,,,,,,,,,Found,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101129,-20.0,127749.0,,,-8.0,-12.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3185435,-5.0,256398.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,390.0,549.0,,,,,,,,New,NotFound,iOS 11.2.2,mobile safari generic,32.0,1136x640,match_status:2,T,F,T,F,mobile,iOS Device
3179745,-95.0,102443.0,0.0,0.0,11.0,-9.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,15.0,417.0,507.0,,,,,,,,Found,Found,,other,,,,F,F,T,F,mobile,es-us
3437765,-20.0,262968.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,Found,NotFound,225.0,,266.0,325.0,,,,,,,,Found,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3279480,-5.0,143225.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,193.0,100.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for tablet,24.0,1680x1050,match_status:2,T,F,T,T,desktop,Trident/7.0
3546358,-25.0,332102.0,,,3.0,0.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,,266.0,127.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
3046555,-10.0,131704.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,529.0,484.0,,,,,,,,Found,Found,Windows 7,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3084155,-5.0,54182.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,542.0,222.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,,match_status:2,T,F,T,T,desktop,Trident/7.0
3335122,-5.0,171086.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,
3035547,-5.0,133112.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,542.0,333.0,,,,,,,,Found,Found,Windows 10,edge 14.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3140105,-5.0,63618.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,193.0,597.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3464895,-100.0,464106.0,0.0,0.0,-3.0,-33.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,15.0,567.0,507.0,,,,,,,,Found,Found,,Generic/Android 7.0,,,,F,F,T,F,mobile,rv:59.0
3043977,-5.0,87778.0,,,0.0,0.0,,,0.0,0.0,97.12000274658205,NotFound,52.0,-300.0,New,NotFound,166.0,,542.0,600.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3549716,-20.0,728073.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,,153.0,563.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
3057831,-5.0,112721.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,410.0,161.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari generic,24.0,1440x900,match_status:2,T,F,F,T,desktop,MacOS
3031561,0.0,62666.0,0.0,-6.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,13.0,542.0,489.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
3089348,-5.0,140224.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,529.0,161.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari generic,32.0,1334x750,match_status:2,T,F,T,F,mobile,iOS Device
3240102,-5.0,11647.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,100.0,549.0,,,,,,,,New,NotFound,Mac OS X 10_10_5,safari generic,24.0,1920x1080,match_status:2,T,F,F,T,desktop,MacOS
3108794,-5.0,113533.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,100.0,489.0,,,,,,,,New,NotFound,iOS 11.2.0,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
3518361,-5.0,132055.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,,542.0,533.0,,,,,,,,New,NotFound,iOS 9.3.5,mobile safari 9.0,32.0,1024x768,match_status:1,T,F,F,T,mobile,iOS Device
3051266,-5.0,61039.0,,,9.0,-11.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,352.0,489.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
2988475,0.0,112536.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,390.0,549.0,,,,,,,,Found,Found,Mac OS X 10_10_5,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,MacOS
3082997,-5.0,165991.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,139.0,256.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3573778,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3538920,-10.0,273854.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,305.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,
3503494,-5.0,434082.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,15.0,266.0,563.0,,,,,,,,New,NotFound,,chrome generic for android,,,,F,F,T,F,mobile,LG-H870 Build/NRD90U
3059702,-5.0,76872.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,,312.0,256.0,,,,,,,,Found,Found,Mac OS X 10_10_5,safari generic,24.0,1440x900,match_status:2,T,F,F,T,desktop,MacOS
