school_id_masked,ben_date,censored,mixed_demand,cluster_id,tot_enrol,s_1_5_boys,s_1_5_girls,s_6_8_boys,s_6_8_girls,loc_type,school_grp,Month,Day,Week,Year,lag1_grp_mnth_dd,lag2_grp_mnth_dd,lag3_grp_mnth_dd,prop_grp_mnth_dd,prop_grp_boys15,prop_grp_girls15,prop_grp_boys68,prop_grp_girls68,prop_wk_boys15,prop_wk_girls15,prop_wk_boys68,prop_wk_girls68,true_demand
KYZ-CU6CU5,7/1/2015,0,18.55,2,211,65,61,43,42,Rural,KYZ,7,1,27,2015,1203.91,0,0,0.13,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,18.55
KYZ-CU6CU5,8/12/2015,0,15.54,2,211,65,61,43,42,Rural,KYZ,8,12,33,2015,2394.25,1203.91,0,0.10,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,15.54
KYZ-CU6CU5,9/26/2015,0,14.63,2,211,65,61,43,42,Rural,KYZ,9,26,39,2015,2071.3,2394.25,1203.91,0.07,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,14.63
KYZ-CU6CU5,12/16/2015,0,19.82,2,211,65,61,43,42,Rural,KYZ,12,16,51,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,19.82
KYZ-CU6CU5,11/18/2016,0,0,2,211,65,61,43,42,Rural,KYZ,11,18,47,2016,1168.75,892.05,961.7,0.03,0.25,0.24,0.24,0.24,0.02,0.02,0.03,0.03,0.00
KYZ-CU6CU1,12/26/2014,0,0,2,202,67,48,35,52,Rural,KYZ,12,26,52,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,0.00
KYZ-CU6CU1,1/5/2015,0,0,2,202,67,48,35,52,Rural,KYZ,1,5,2,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,0.00
KYZ-CU6CU1,1/27/2015,1,23.8,2,202,67,48,35,52,Rural,KYZ,1,27,5,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,57.85
KYZ-CU6CU1,2/3/2015,0,0,2,202,67,48,35,52,Rural,KYZ,2,3,6,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,0.00
KYZ-CU6CU1,7/15/2015,0,13.95,2,202,67,48,35,52,Rural,KYZ,7,15,29,2015,1203.91,0,0,0.13,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,13.95
KYZ-CU6CU1,8/28/2015,0,13.19,2,202,67,48,35,52,Rural,KYZ,8,28,35,2015,2394.25,1203.91,0,0.10,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,13.19
KYZ-CU6CU1,12/26/2015,0,5.51,2,202,67,48,35,52,Rural,KYZ,12,26,52,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,5.51
KYZ-CU6CU1,6/29/2016,0,29.8,2,202,67,48,35,52,Rural,KYZ,6,29,27,2016,0,498.34,1268.87,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,29.80
KYZ-CU6CU1,7/2/2016,1,25,2,202,67,48,35,52,Rural,KYZ,7,2,27,2016,1066.1,0,498.34,0.13,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,59.44
KYZ-CU6CU0,12/5/2014,1,35.6,2,277,65,93,70,49,Rural,KYZ,12,5,49,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,88.64
KYZ-CU6CU0,1/5/2015,0,29.32,2,277,65,93,70,49,Rural,KYZ,1,5,2,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,29.32
KYZ-CU6CU0,1/12/2015,0,24.78,2,277,65,93,70,49,Rural,KYZ,1,12,3,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,24.78
KYZ-CU6CU0,2/3/2015,1,35.6,2,277,65,93,70,49,Rural,KYZ,2,3,6,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,88.64
KYZ-CU6CU0,2/20/2015,0,13.28,2,277,65,93,70,49,Rural,KYZ,2,20,8,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,13.28
KYZ-CU6CU0,3/16/2015,1,35.6,2,277,65,93,70,49,Rural,KYZ,3,16,12,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,88.64
KYZ-CU6CU0,9/4/2015,0,21.32,2,277,65,93,70,49,Rural,KYZ,9,4,36,2015,2071.3,2394.25,1203.91,0.07,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,21.32
KYZ-CU6CU0,11/2/2015,0,2.67,2,277,65,93,70,49,Rural,KYZ,11,2,45,2015,1854.61,1017.41,2071.3,0.03,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,2.67
KYZ-CU6CU0,1/29/2016,0,30.62,2,277,65,93,70,49,Rural,KYZ,1,29,5,2016,1094.82,247.75,1854.61,0.11,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,30.62
KYZ-CU6CU0,2/10/2016,0,19.68,2,277,65,93,70,49,Rural,KYZ,2,10,7,2016,1314.84,1094.82,247.75,0.15,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,19.68
KYZ-CU6CU0,3/4/2016,0,25.47,2,277,65,93,70,49,Rural,KYZ,3,4,10,2016,1784.25,1314.84,1094.82,0.14,0.25,0.24,0.24,0.24,0.03,0.04,0.03,0.04,25.47
KYZ-CU6CU0,3/8/2016,0,26.27,2,277,65,93,70,49,Rural,KYZ,3,8,11,2016,1784.25,1314.84,1094.82,0.14,0.25,0.24,0.24,0.24,0.04,0.04,0.04,0.04,26.27
KYZ-CU6CU0,7/19/2016,0,5.4,2,277,65,93,70,49,Rural,KYZ,7,19,30,2016,1066.1,0,498.34,0.13,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,5.40
KYZ-CU6CU0,8/19/2016,0,27.2,2,277,65,93,70,49,Rural,KYZ,8,19,34,2016,1496.35,1066.1,0,0.10,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,27.20
KYZ-CU6,1/16/2015,1,17.8,2,201,49,64,50,38,Rural,KYZ,1,16,3,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,45.45
KYZ-CU6,2/3/2015,0,10.28,2,201,49,64,50,38,Rural,KYZ,2,3,6,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,10.28
KYZ-CU6,2/21/2015,0,13,2,201,49,64,50,38,Rural,KYZ,2,21,8,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,13.00
KYZ-CU6,3/7/2015,0,8.45,2,201,49,64,50,38,Rural,KYZ,3,7,10,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.03,0.04,0.03,0.04,8.45
KYZ-CU6,3/10/2015,0,13,2,201,49,64,50,38,Rural,KYZ,3,10,11,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.04,0.04,0.04,0.04,13.00
KYZ-CU6,3/16/2015,1,23.8,2,201,49,64,50,38,Rural,KYZ,3,16,12,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,57.85
KYZ-CU6,3/17/2015,0,9.17,2,201,49,64,50,38,Rural,KYZ,3,17,12,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,9.17
KYZ-CU6,3/24/2015,0,4.39,2,201,49,64,50,38,Rural,KYZ,3,24,13,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,4.39
KYZ-CU6,3/25/2015,0,2.86,2,201,49,64,50,38,Rural,KYZ,3,25,13,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,2.86
KYZ-CU6,7/15/2015,0,16.92,2,201,49,64,50,38,Rural,KYZ,7,15,29,2015,1203.91,0,0,0.13,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,16.92
KYZ-CU6,8/17/2015,0,17.02,2,201,49,64,50,38,Rural,KYZ,8,17,34,2015,2394.25,1203.91,0,0.10,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,17.02
KYZ-CU6,10/13/2015,0,18.36,2,201,49,64,50,38,Rural,KYZ,10,13,42,2015,1017.41,2071.3,2394.25,0.10,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,18.36
KYZ-CU6,1/13/2016,0,19.43,2,201,49,64,50,38,Rural,KYZ,1,13,3,2016,1094.82,247.75,1854.61,0.11,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,19.43
KYZ-CU5CU9,3/2/2015,1,17.8,2,242,53,69,63,57,Rural,KYZ,3,2,10,2015,2540.99,1879.9,1312.08,0.14,0.25,0.24,0.24,0.24,0.03,0.04,0.03,0.04,45.45
KYZ-CU5CU9,1/12/2016,0,14.08,2,242,53,69,63,57,Rural,KYZ,1,12,3,2016,1094.82,247.75,1854.61,0.11,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,14.08
KYZ-CU5CU5,1/6/2015,1,35.6,2,307,85,68,86,68,Rural,KYZ,1,6,2,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,88.64
KYZ-CU5CU5,1/31/2015,0,0,2,307,85,68,86,68,Rural,KYZ,1,31,5,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,0.00
KYZ-CU5CU5,6/8/2016,0,9.55,2,307,85,68,86,68,Rural,KYZ,6,8,24,2016,0,498.34,1268.87,0.08,0.25,0.24,0.24,0.24,0.04,0.04,0.04,0.04,9.55
KYZ-CU5CU5,10/2/2016,0,3.3,2,307,85,68,86,68,Rural,KYZ,10,2,41,2016,892.05,961.7,1496.35,0.10,0.25,0.24,0.24,0.24,0.03,0.02,0.03,0.03,3.30
KYZ-CU5CU5,10/24/2016,0,12,2,307,85,68,86,68,Rural,KYZ,10,24,44,2016,892.05,961.7,1496.35,0.10,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,12.00
KYZ-CU4,12/3/2014,0,23.06,2,270,77,67,69,57,Rural,KYZ,12,3,49,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,23.06
KYZ-CU4,6/24/2015,0,17.27,2,270,77,67,69,57,Rural,KYZ,6,24,26,2015,0,0,2701.26,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,17.27
KYZ-CU4,6/26/2015,0,19.93,2,270,77,67,69,57,Rural,KYZ,6,26,26,2015,0,0,2701.26,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,19.93
KYZ-CU4,7/7/2015,0,35.88,2,270,77,67,69,57,Rural,KYZ,7,7,28,2015,1203.91,0,0,0.13,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,35.88
KYZ-CU4,7/29/2015,0,0,2,270,77,67,69,57,Rural,KYZ,7,29,31,2015,1203.91,0,0,0.13,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,0.00
KYZ-CU3,12/23/2014,0,0,2,257,88,70,48,51,Rural,KYZ,12,23,52,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,0.00
KYZ-CU3,1/2/2015,1,23.8,2,257,88,70,48,51,Rural,KYZ,1,2,1,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,57.85
KYZ-CU3,2/13/2015,0,15.94,2,257,88,70,48,51,Rural,KYZ,2,13,7,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,15.94
KYZ-CU3,2/20/2015,0,0,2,257,88,70,48,51,Rural,KYZ,2,20,8,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,0.00
KYZ-CU3,6/18/2015,0,7.85,2,257,88,70,48,51,Rural,KYZ,6,18,25,2015,0,0,2701.26,0.08,0.25,0.24,0.24,0.24,0.03,0.02,0.03,0.03,7.85
KYZ-CU3,8/19/2015,0,30.99,2,257,88,70,48,51,Rural,KYZ,8,19,34,2015,2394.25,1203.91,0,0.10,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,30.99
KYZ-CU3,8/20/2015,0,35.6,2,257,88,70,48,51,Rural,KYZ,8,20,34,2015,2394.25,1203.91,0,0.10,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,88.64
KYZ-CU3,9/4/2015,0,21.5,2,257,88,70,48,51,Rural,KYZ,9,4,36,2015,2071.3,2394.25,1203.91,0.07,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,21.50
KYZ-CU3,11/4/2015,0,0,2,257,88,70,48,51,Rural,KYZ,11,4,45,2015,1854.61,1017.41,2071.3,0.03,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,0.00
KYZ-CU3,1/13/2016,0,13.66,2,257,88,70,48,51,Rural,KYZ,1,13,3,2016,1094.82,247.75,1854.61,0.11,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,13.66
KYZ-CU3,2/10/2016,0,9.43,2,257,88,70,48,51,Rural,KYZ,2,10,7,2016,1314.84,1094.82,247.75,0.15,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,9.43
KYZ-CU3,2/22/2016,0,11.28,2,257,88,70,48,51,Rural,KYZ,2,22,9,2016,1314.84,1094.82,247.75,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,11.28
KYZ-CU3,3/14/2016,0,18.16,2,257,88,70,48,51,Rural,KYZ,3,14,12,2016,1784.25,1314.84,1094.82,0.14,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,18.16
KYZ-CU3,9/2/2016,0,14.3,2,257,88,70,48,51,Rural,KYZ,9,2,36,2016,961.7,1496.35,1066.1,0.07,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,14.30
KYZ-CU3,9/22/2016,0,16.3,2,257,88,70,48,51,Rural,KYZ,9,22,39,2016,961.7,1496.35,1066.1,0.07,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,16.30
KYZ-CU3,11/18/2016,0,0,2,257,88,70,48,51,Rural,KYZ,11,18,47,2016,1168.75,892.05,961.7,0.03,0.25,0.24,0.24,0.24,0.02,0.02,0.03,0.03,0.00
KYZ-CU2CU4,9/24/2015,0,1.63,2,242,63,71,54,54,Rural,KYZ,9,24,39,2015,2071.3,2394.25,1203.91,0.07,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,1.63
KYZ-CU2CU4,8/8/2016,0,21.6,2,242,63,71,54,54,Rural,KYZ,8,8,33,2016,1496.35,1066.1,0,0.10,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,21.60
KYZ-CU2CU4,8/13/2016,0,21.85,2,242,63,71,54,54,Rural,KYZ,8,13,33,2016,1496.35,1066.1,0,0.10,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,21.85
KYZ-CU1CU2CU9,12/19/2014,1,23.8,2,275,82,74,68,51,Rural,KYZ,12,19,51,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,57.85
KYZ-CU1CU2CU5,10/14/2015,1,23.8,2,242,84,62,42,54,Rural,KYZ,10,14,42,2015,1017.41,2071.3,2394.25,0.10,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,57.85
KYZ-CU1CU2CU5,12/7/2015,0,19.43,2,242,84,62,42,54,Rural,KYZ,12,7,50,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,19.43
KYZ-CU1CU2CU5,12/30/2015,0,8.63,2,242,84,62,42,54,Rural,KYZ,12,30,53,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,8.63
KYZ-CU1CU2CU5,4/14/2016,0,0,2,242,84,62,42,54,Rural,KYZ,4,14,16,2016,1268.87,1784.25,1314.84,0.02,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,0.00
KYZ-CU1CU1CU4,7/7/2015,0,42.78,2,318,88,86,91,53,Rural,KYZ,7,7,28,2015,1203.91,0,0,0.13,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,42.78
KYZ-CU1CU1CU4,8/7/2015,0,41.08,2,318,88,86,91,53,Rural,KYZ,8,7,32,2015,2394.25,1203.91,0,0.10,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,41.08
KYZ-CU1CU1CU4,8/8/2015,0,36.28,2,318,88,86,91,53,Rural,KYZ,8,8,32,2015,2394.25,1203.91,0,0.10,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,36.28
KYZ-CU1CU1CU4,8/13/2015,0,37.24,2,318,88,86,91,53,Rural,KYZ,8,13,33,2015,2394.25,1203.91,0,0.10,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,37.24
KYZ-CU1CU1CU4,10/16/2015,0,44.43,2,318,88,86,91,53,Rural,KYZ,10,16,42,2015,1017.41,2071.3,2394.25,0.10,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,44.43
KYZ-CU1CU1CU4,10/20/2015,0,40.47,2,318,88,86,91,53,Rural,KYZ,10,20,43,2015,1017.41,2071.3,2394.25,0.10,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,40.47
KYZ-CU1CU1CU4,10/30/2015,0,38.84,2,318,88,86,91,53,Rural,KYZ,10,30,44,2015,1017.41,2071.3,2394.25,0.10,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,38.84
KYZ-CU1CU1CU4,12/4/2015,0,41.71,2,318,88,86,91,53,Rural,KYZ,12,4,49,2015,247.75,1854.61,1017.41,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,41.71
KYZ-CU1CU1CU4,4/12/2016,0,30.35,2,318,88,86,91,53,Rural,KYZ,4,12,16,2016,1268.87,1784.25,1314.84,0.02,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,30.35
KYZ-CU1CU1CU4,11/18/2016,0,3.8,2,318,88,86,91,53,Rural,KYZ,11,18,47,2016,1168.75,892.05,961.7,0.03,0.25,0.24,0.24,0.24,0.02,0.02,0.03,0.03,3.80
KYZ-CU1CU1,1/5/2015,1,23.8,2,215,56,55,55,49,Rural,KYZ,1,5,2,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,57.85
KYZ-CU1CU1,1/6/2015,0,0,2,215,56,55,55,49,Rural,KYZ,1,6,2,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,0.00
KYZ-CU1CU1,11/6/2015,0,11.55,2,215,56,55,55,49,Rural,KYZ,11,6,45,2015,1854.61,1017.41,2071.3,0.03,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,11.55
KYZ-CU1CU1,2/18/2016,0,17.5,2,215,56,55,55,49,Rural,KYZ,2,18,8,2016,1314.84,1094.82,247.75,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,17.50
KYZ-CU1CU1,2/19/2016,0,26.68,2,215,56,55,55,49,Rural,KYZ,2,19,8,2016,1314.84,1094.82,247.75,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,26.68
KYZ-CU1CU1,4/11/2016,0,0,2,215,56,55,55,49,Rural,KYZ,4,11,16,2016,1268.87,1784.25,1314.84,0.02,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,0.00
KYZ-CU1CU1,6/16/2016,0,17.7,2,215,56,55,55,49,Rural,KYZ,6,16,25,2016,0,498.34,1268.87,0.08,0.25,0.24,0.24,0.24,0.03,0.02,0.03,0.03,17.70
KYZ-CU1CU1,7/2/2016,1,23.8,2,215,56,55,55,49,Rural,KYZ,7,2,27,2016,1066.1,0,498.34,0.13,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,57.85
KYZ-CU1CU1,7/8/2016,1,23.8,2,215,56,55,55,49,Rural,KYZ,7,8,28,2016,1066.1,0,498.34,0.13,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,57.85
KYZ-CU1CU1,7/15/2016,1,23.8,2,215,56,55,55,49,Rural,KYZ,7,15,29,2016,1066.1,0,498.34,0.13,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,57.85
KYZ-CU1CU1,7/26/2016,1,25,2,215,56,55,55,49,Rural,KYZ,7,26,31,2016,1066.1,0,498.34,0.13,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,59.44
KYZ-CU1CU1,8/10/2016,1,17.8,2,215,56,55,55,49,Rural,KYZ,8,10,33,2016,1496.35,1066.1,0,0.10,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,45.45
KYZ-CU1CU1,9/9/2016,1,25,2,215,56,55,55,49,Rural,KYZ,9,9,37,2016,961.7,1496.35,1066.1,0.07,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,59.44
KYZ-CU1CU1,10/7/2016,0,15.2,2,215,56,55,55,49,Rural,KYZ,10,7,41,2016,892.05,961.7,1496.35,0.10,0.25,0.24,0.24,0.24,0.03,0.02,0.03,0.03,15.20
KYZ-CU1CU0CU9,12/4/2014,1,31,2,242,71,80,50,41,Rural,KYZ,12,4,49,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,78.53
KYZ-CU1CU0CU9,12/23/2014,1,31,2,242,71,80,50,41,Rural,KYZ,12,23,52,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,78.53
KYZ-CU1CU0CU9,12/30/2014,0,21.84,2,242,71,80,50,41,Rural,KYZ,12,30,53,2014,0,0,0,0.08,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,21.84
KYZ-CU1CU0CU9,1/6/2015,0,23.8,2,242,71,80,50,41,Rural,KYZ,1,6,2,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,57.85
KYZ-CU1CU0CU9,1/8/2015,0,22.55,2,242,71,80,50,41,Rural,KYZ,1,8,2,2015,1312.08,0,0,0.11,0.25,0.24,0.24,0.24,0.02,0.02,0.02,0.02,22.55
KYZ-CU1CU0CU9,2/3/2015,1,31,2,242,71,80,50,41,Rural,KYZ,2,3,6,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,78.53
KYZ-CU1CU0CU9,2/9/2015,0,0,2,242,71,80,50,41,Rural,KYZ,2,9,7,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,0.00
KYZ-CU1CU0CU9,2/10/2015,0,25.32,2,242,71,80,50,41,Rural,KYZ,2,10,7,2015,1879.9,1312.08,0,0.15,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,25.32
KYZ-CU1CU0CU9,9/28/2015,0,0,2,242,71,80,50,41,Rural,KYZ,9,28,40,2015,2071.3,2394.25,1203.91,0.07,0.25,0.24,0.24,0.24,0.01,0.01,0.01,0.01,0.00
KYZ-CU1CU0CU9,2/9/2016,0,20.88,2,242,71,80,50,41,Rural,KYZ,2,9,7,2016,1314.84,1094.82,247.75,0.15,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,20.88
KYZ-CU1CU0CU9,2/10/2016,0,17.42,2,242,71,80,50,41,Rural,KYZ,2,10,7,2016,1314.84,1094.82,247.75,0.15,0.25,0.24,0.24,0.24,0.02,0.03,0.02,0.03,17.42
KYZ-CU1CU0CU9,8/12/2016,0,15.25,2,242,71,80,50,41,Rural,KYZ,8,12,33,2016,1496.35,1066.1,0,0.10,0.25,0.24,0.24,0.24,0.03,0.03,0.03,0.03,15.25
GXZZZH-CU7,12/16/2014,1,25,2,324,101,115,55,53,Urban,GXZ,12,16,51,2014,0,0,0,0.13,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,59.44
GXZZZH-CU7,12/20/2014,0,8.74,2,324,101,115,55,53,Urban,GXZ,12,20,51,2014,0,0,0,0.13,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,8.74
GXZZZH-CU7,12/29/2014,0,0,2,324,101,115,55,53,Urban,GXZ,12,29,53,2014,0,0,0,0.13,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,0.00
GXZZZH-CU7,1/2/2015,1,23.8,2,324,101,115,55,53,Urban,GXZ,1,2,1,2015,4043.88,0,0,0.13,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,57.85
GXZZZH-CU7,1/7/2015,0,0,2,324,101,115,55,53,Urban,GXZ,1,7,2,2015,4043.88,0,0,0.13,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,0.00
GXZZZH-CU7,1/30/2015,0,31.03,2,324,101,115,55,53,Urban,GXZ,1,30,5,2015,4043.88,0,0,0.13,0.48,0.48,0.47,0.46,0.02,0.03,0.02,0.03,31.03
GXZZZH-CU7,3/7/2015,0,2.5,2,324,101,115,55,53,Urban,GXZ,3,7,10,2015,4056.48,4544.86,4043.88,0.15,0.48,0.48,0.47,0.46,0.03,0.04,0.03,0.04,2.50
GXZZZH-CU7,3/19/2015,1,25,2,324,101,115,55,53,Urban,GXZ,3,19,12,2015,4056.48,4544.86,4043.88,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,59.44
GXZZZH-CU7,6/9/2015,0,0,2,324,101,115,55,53,Urban,GXZ,6,9,24,2015,0,0,5214.78,0.09,0.48,0.48,0.47,0.46,0.04,0.04,0.04,0.04,0.00
GXZZZH-CU7,6/11/2015,1,7.2,2,324,101,115,55,53,Urban,GXZ,6,11,24,2015,0,0,5214.78,0.09,0.48,0.48,0.47,0.46,0.04,0.04,0.04,0.04,31.85
GXZZZH-CU7,6/24/2015,1,35.6,2,324,101,115,55,53,Urban,GXZ,6,24,26,2015,0,0,5214.78,0.09,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,88.64
GXZZZH-CU7,7/2/2015,0,27.48,2,324,101,115,55,53,Urban,GXZ,7,2,27,2015,3327.01,0,0,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,27.48
GXZZZH-CU7,7/14/2015,0,28.78,2,324,101,115,55,53,Urban,GXZ,7,14,29,2015,3327.01,0,0,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,28.78
GXZZZH-CU7,7/25/2015,0,27.07,2,324,101,115,55,53,Urban,GXZ,7,25,30,2015,3327.01,0,0,0.15,0.48,0.48,0.47,0.46,0.03,0.03,0.03,0.03,27.07
GXZZZH-CU7,8/25/2015,0,7.44,2,324,101,115,55,53,Urban,GXZ,8,25,35,2015,3685.48,3327.01,0,0.08,0.48,0.48,0.47,0.46,0.02,0.02,0.02,0.02,7.44
GXZZZH-CU7,9/7/2015,0,20.5,2,324,101,115,55,53,Urban,GXZ,9,7,37,2015,2509.16,3685.48,3327.01,0.04,0.48,0.48,0.47,0.46,0.01,0.01,0.01,0.01,20.50
