,score,date,title,review,link_id,Name,Location,City
3113,40,11 January 2018,Authentic Chinese Cuisine in Gurgaon,Located in main Restaurant Area of Gurgaon is Mainland China restaurant located. It is surrounded by more than fifty other restaurants mainly bar and pubs. Food quality is excellent and service very good. The Spinach Roasted and Crushed starter is very rare and very tasty. Interiors are good and pleasant place to visit for overall great experience. Must Visit.,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3114,40,7 January 2018,A great brunch,"Visited Mainland China after a long time...had the Sunday brunch. Must say that the quality of food remains top notch....especially the sea food comprising crabs, fish and the starters all make for a great meal on a lazy Sunday afternoon.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3115,40,19 December 2017,Authentic Chinese restaurant,"if you are looking for authentic chinese food, this is the place. Nice dining area. Loved the chocolate spring rolls they served. Staff is very courteous.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3116,50,3 October 2017,Fantastic food with superb service!,"We had visited this outlet of Mainland China for a family lunch over the weekend and the experience was amazing! As we had made prior reservations, the seating was done appropriately to accommodate our large group. The appetisers started as soon as we were seated. Some of the tasty items included the chicken drumsticks, prawns as well as the dimsums, crispy vegetables. In main course, the highly recommended dishes were the General Tao's chicken, crab curry and fish in mustard sauce. The shrimp curry with oyster fried rice was nice as well. The seafood was especially very fresh in this restaurant. In veg, the green Thai curry was delicious. Finally, the meal ended on a sweet note with Darsan, pastry and ice cream as dessert. Overall, the buffet spread was grand and service was quick. Great work done by Mr. Vinod and his team!",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3117,30,29 August 2017,Average food - bad service,Food was nice. dimsums had a very good filling. were steamed but had a lot of oil oozing out. Ordered for chicken fried rice but got vegetable fried rice. crispy lamb had a smell. food quality has fallen down since last visit. they need to take care of same. service was poor. order was taken by someone and served by somebody else which is alright but should have been checked before service. we had to point out that order was wrong and then it was replaced. in the meantime the balance order went cold.,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3118,40,21 August 2017,Nice Place for Chinese,"We went for a team dinner at Mainland China since it is in the vicinity of our regional office in Gurugram, we were quickly escorted to our table, the service was quick and the food tasty, the crispy corn and chicken dim sums were very nice , infact all the six starters were superb and we were so full that we did not eat the main course, nice place to have Chinese if you are in Gurugram.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or10-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3119,40,11 August 2017,A Chinese Delicacy,"Menu Items Ordered:1) Pan fried prawn noodles2) Drums of heaven3) Chilli chicken4) Sizzling brownie with hot chocolate sauce5) Lychees with ice cream6) MocktalesPros:1) Nice ambiance.2) Noodles tasted yummy.3) Mocktails were refreshing.Cons:1) Service was little late.2) Expensive.3) Slight smell in chilli chicken, but it could be due to the Chinese flavours.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or10-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3120,40,16 July 2017,mainland china,"nice food and authentic, location also good with good seating accommodation. the waiters are very educated on the menu as well",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or10-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3121,40,16 March 2017,My kid's favourite,Its my kids who drag me here for asian food . The ambience is soothing and the food consistent. The staff very attentive . Dont miss the fried icecream,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or10-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3122,30,7 January 2017,A average place,We went to this restaurant for 31st lunch and would rate the food as average.The branch of mainland china at Golf course road served quite good food but this place is not of the same standard. We tried the buffet and were not so pleased with the quality of the starters. Except the fish starters the others were just average. Same with the main food. Maybe the ala carte menu would be a better choice but would not recommend this place for people who are looking at a good standard of chineese cuisine.,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or10-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3123,50,29 November 2016,Excellent Chinese Restaurant,Yummy food. Live counters are very good. Decent staff and nice ambience. Must visit place. Should start buffet dinners as well.,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or10-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3124,10,18 October 2016,"Horrible Service, Horrible Staff, Horrible Food, Horrible Restaurant","This has to be one of the worst dining experiences of my life.I will put this in points so that it is easier for every one to understand why they need to avoid this place at all cost.1. Was shown to the table quickly enough. It was not particularly busy, had many tables empty.2. We were seated for a good 15 minutes before i had to approach the restaurant manager and have him arrange the server to be at my table. Manager also took this own sweet time to reach my table.3. All this while the server was busy arranging used tables when it was plainly visible that there were many other tables empty and his primary responsibility was taking care of existing occupants.4. Asked for a baby high chair as i was travelling with a toddler. I have attached pictures of the table. You will feel like vomiting when you look at it. It is beyond dirty and i cant comprehend how a restaurant which charges this much for a bowl of noodles will allow something like this to be kept inside the restaurant. How can you even think that i will make my 10 month old kid sit in it. People please do check that photo out and you will never want to visit this place again.5. Ordered a fresh lime soda with salt and got a flat drink with 2 table spoon full of salt in it. My baby could have made a better soda then this.6. Ordered a Tofu dish and hurrah, got one with NO, ZERO, NIL, NOT A SINGLE PIECE of tofu in the tofu dish. Can you beat that?7. Only saving grace was the noodles which were passable.Server Name: SirmanAvoid this place as if your life depends on it. When this restaurant can do this in front of the house, image what must be the state of affairs in the kitchen where you cant see.I think there were more things which happened there which i cant recall. But one thing i can guarantee, is that i am never ever visiting/ recommending this place again.Avoid if you want a healthy meal and if you prefer to not get sick.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or10-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3125,50,12 October 2016,Nice Salads. Must try buffet,We tried Buffet here and was satisfied with the kind of options. Salads are must try. Loved the taste.,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or10-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3126,40,8 October 2016,Food was good,Had ordered chicken soup and lobster. Lobster was for main course along with noodles. Lobster preparation was good and tasted nice.,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or10-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3127,20,31 August 2016,poor quality,this outlet of mainland china is way below its national standard. the food served tastes like one prepared in roadside stall and lacks presentation. also the servers are ill informed and cannot guide diners in their ordering.,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or10-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3128,40,23 August 2016,Authentic Chinese,Enjoyed Buffet Lunch with family and the place was full even on a working day. The food served was hot and the variety of food was good and enjoyed the snacks. Though snacks were a bit oily but overall the food was well prepared. The dessert were choices could have been better.,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or20-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3129,10,23 August 2016,Terrible Experience,"I had booked a table on my wife's birthday for 5 people - around 10:30pm. I got a confirmation for the booking. But at the last moment I got a call from they that the booking had been cancelled and they can give me a table at 8:30pm. To reserve a table, I should send someone who can sit at the restaurant till I come by 10:30pm.Most Disappointing experience and rude staff.Hence I didn't had any option and had to re-plan everything at the last moment.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or20-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3130,40,8 August 2016,A great lunch buffet,"Seven of us got together here for a lunch buffet and were not disappointed.The spread was pretty large, including several vegetarian options in the main course. Among the starters, however, we vegetarians felt somewhat short-changed.What struck me was the size of the desserts: they were really very small. It worked to our advantage though, because everyone is weight conscious these days, but still...Service was prompt and courteous, the food tasty.I used google maps to get here, the directions take you to behind the complex where the restaurant is...keep that in mind and find your way to the parking lot in front.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or20-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3131,40,10 July 2016,Great value for money and a good buffet,"We went there on a Saturday, where we were first in but very soon it just filled up. At ₹575 on weekends and a little less on weekdays, it's a great place to host a small get together. The starters are served at your table and as they have a buffet menu brought to your table it's very comfortable making a selection. There was fish, lamb and chicken on the menu and we had a great meal. Desserts were a little out of the ordinary with mango cake, caramel custard and a pineapple china grass aside from the perennial favourite, vanilla ice cream with chocolate sauce and Darsan. Place is well maintained and staff is cooperative though not overly attentive.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or20-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3132,50,2 July 2016,Exceptional food!,"This outlet of Mainland China is located in the bustling sector 29 area, surrounded by multiple eating joints. But it stands out for its amazing Chinese food! The decor is nice and the seating area is spacious. Both the buffet and ala-carte options are available here as expected. The basil flavoured dimsums (esp. chicken) are highly recommended. Their signature mains dish 'Gen Tao's Chicken' is a must try! Their range of fried rice/noodles beautifully complements their main dishes. The honey noodles are a nice sweet way to end the meal. Kudos to the team for maintaining their quality standard across the restaurant chain!",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or20-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3133,30,15 June 2016,Not keeping up the standards.,Not as good as the other Mainland outlets. We tried their buffet on a Saturday for lunch. Service is okayish. Food was average. Dimsums were good and the fish starter was good. Main course and dessets were plain ordinary. Thai chicken in red sauce was such a letdown !,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or20-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3134,40,15 June 2016,Very good food and service,"Food quality as per mainland china standard. We ordered suimai, drums of heaven, prawn hakka noodles. Food taste was awesome. Service very good. Bit noisy due to overcrowding. Definitely recommended.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or20-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3135,40,31 May 2016,Awesome food!!,"Terrific Chinese food , nice ambience and aura of the place.. authentic taste and mouth watering deserts to satisfy sweet tooth.. perfect place to feed the taste buds with tasty food and enjoy Friday dine out to chill and close another corporate week.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or20-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3136,50,14 May 2016,Amazing consistent food across the chain,The service and food are to die for at Mainland China. They serve authentic Chinese with a bit of Indianization to make it truly palatable. It's a great place for a family dinner.,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or20-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3137,30,26 April 2016,Average Chinese Food,"We were fans of Mainland China till we discovered Nooba some 8 years back. The Chinese is more Indian Chinese in Mainland China. While it is good food, there are far better Chinese options available today.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or20-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3138,50,19 April 2016,best food,no doubt they serve the best chinese food in country better than any 5 star hotels place is bit expensive though,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or30-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3139,40,18 April 2016,I frequent it because of Lunch Buffet,"Mainland China serves some good Chinese food. Service and good and food is tasty. Lately, the quality of food is becoming better - they are managing to stay above the competition",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or30-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3140,40,29 March 2016,Basic Indian style comfort Chinese Food,"I like the easiness of this place the most. Its a non pretentious place with mellow ambiance and an effective service staff. Have been here several times but wanted to rate them highly this time round as the staff came across as empowered to handle customer experience exigencies. We took particularly long to finish our dinner and could not order sweet dish as the kitchen had closed. Yet, at the time of billing, the manager on duty served us a yummy dessert on the house! I left the place quite delighted by this sweet gesture.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or30-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3141,30,25 February 2016,Not as great!,"Not as great! Staff needs to be groomed further. Tried Buffet here, nothing great! Starter is good. Desert is below average. Toilet was very dirty with leaking urinals. Not a great experience overall.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or30-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3142,40,27 January 2016,Impressive,"Visited for dinner with family members and had a great time at this place. Service was good and overall ambience and quality feel was nice, they have really worked a lot on most aspects since last visit of mine. Food was good and overall taste and quality was nice. So with very speedy service it was overall a great dinner being with large group of people. I recommend this place as it was regain it lost charm.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or30-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3143,50,25 January 2016,Authentic Chinese !!,"If you love Chinese food , then is a delight to be at MChina.The soups & starters are delicious & moth watering. Also the servings are small so go for large meals n not regular. Expensive but worth it!!",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or30-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3144,40,1 December 2015,New dishes to try here,"We have been to this place coupe of times. Each time we have tried different dishes. Pan fried fish, chicken in oyster sauce were among the best dishes we had. Ambiance, service all are good here.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or30-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3145,40,12 November 2015,Nice quiet place for couples to have chinese food by the window,Good chinese food at a reasonable price. Small place but very nice with reasonably good service.Chinese food lovers will love it.,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or30-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3146,40,12 November 2015,Birthday Delight,"Food served is good quality. I believe the taste have been adjusted looking at the larger acceptability, I was looking for more authentic Chinese flavour which did not impact much as this tempered version was delicious but not Chinese",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or30-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3147,40,26 October 2015,Service is the Key,Whats the fuss about authentic Chinese food. There is nothing like global taste. Beauty of food is that it can be localized to suit the taste buds of people. Think global eat local. Its not place where Chinese is totally Indianised but minor changes made to suit Indian taste. I love mainland china and is one of my favorite Chinese restaurant . For Authentic Chinese I have to probably visit highway eateries somewhere in China.,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or30-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3148,40,27 September 2015,Great food and fine presentation,"With so many chinese corners and restaurants around, Mainland China manages to maintain it's authenticity and taste like none other. Visited August 2015",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or40-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3149,20,23 September 2015,Average,"Boring food. A la carte better than buffet, but if you are wanting to fill up your stomach with lots of food, then buffet it should be",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or40-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3150,40,20 September 2015,Great Chinese,"The place is done up nicely and has good ambience. Though they had a lunch buffet going, we opted for a-la-carte. The prawn dumplings were done well. The man chow soup was really tasty. The hakka noodles were good, not oily and the fish fried was really yummy. Great meal and fast service.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or40-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3151,30,9 September 2015,Dinner at mainland China at Sector 29- Deficit in taste,Have regulary visited 'Mainland china' at Sector 29 with family so it was a natural choice for a dinner with outstation official colleagues. We reached at 19:30 Hrs and the place was empty rather we were the first ones. It was a week day and we wanted a fast service. The dishes were selected in consultation with the trestaurant manager. The Honey Chicken was leathery and the noodles did not tase crisp in mouth. On the drinks selection there was no imported beer available though the wine card had a good number listed. The Airconditioning was effective and seating was of own choice. The food overall lacked the typical hallmark of Mainland dishes. Food quality and /or the chefs enagagement possibly was the reason. Out of 8-10 times we have had our meals specially lunch at the restaurant but it was the first time value for money was in deficit,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or40-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3152,30,18 August 2015,Good food bad service..,"We went to this place on a busy weekend and it appeared that restaurant staff was also tired by then. There was loads of confusion reg plates. They were changed 2-3 times and no one knew what they were doing. Had to call ppl to take order. Food came without much of delay and it was good as expected, not overall experience wasn't worth the amount you spend there.Needs improvement..",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or40-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3153,40,10 August 2015,Real value for money,"Mainland China is not a place known for its authentic Chinese cuisine. It survives by dishing out sino- punjabi style chinese. However, that is what most Chinese restaurants do. I recommend that you try the lunch buffet at Rs. 575 per person. They have a good sized spread, fantastic appetizers which they serve at your table, drink or two and desserts. The dimsums, wings and prawns were excellent and served with individual sauces. The main course had a full spread comprising of fish, chicken and lamb, exotic vegs and soups. The dessert could have been better with some creative options but all in all a good experience, great food, great service and happy customers. Must visit.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or40-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3154,40,2 August 2015,Good food and fabulous service..but bit expensive!!!,Decent place to have Chinese and oriental cuisine in a quite ambiance. The service quality is immaculate with very courteous staff. Don't forget to ask for complimentary Jasmine tea after your meal!,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or40-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3155,30,31 July 2015,Yum food and good service with sad ambience,Visited this place last week for dinner and as expected in past experience with such brand or place it was good till it comes to food and service as food was as usual yum and service at par with excellent staff. Biggest led down and reason for my 3 stars is due to water dripping from roof due to air conditioner issue. Which is really a mess for such a class place because it not only block seat but ruin entire fine done experience.,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or40-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3156,30,30 July 2015,Good restaurant with its cons,"The food is good. Menu is not so varied. Mainland China seems to offer a limited range of cuisine for its buffet on any day, in any city. Dimsums had a weird taste, dessert was nothing great. What was annoying about service quality was that young guys were serving (around 20-21 years old) and one of them would let his hand brush against mine 2-3 times till i pointed it out to him. They need to be taught how to serve while maintaining good distance instead of standing right behind you and serve.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or40-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3157,30,11 July 2015,Dinner with family,"The food quality is good. But what it lags is the service quality. The service was very poor. First there was no one to attend and then the food which was asked was not present and alternates was suggested, which spoil the mood.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or40-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3158,30,29 June 2015,Not so 'Cool' place,"I visited this restaurant yesterday on a Sunday evening with family for dinner. First the positives: The food is good, we ordered 5 dishes and I would grade the food from Avg plus to exceptional. Kudos to the chef. Considering it was a weekend and the place was full, the service was quick. Now the negatives: When we entered the waiter said 'sorry no place', as I was about to leave he suddenly came up with one. I found that funny - was he trying to project the place to be pricey? The Air Conditioner was ineffective. When I asked a waiter he said the AC was being repaired by the engineers. After sometime when I asked another waiter he said the AC is defective but no engineers are avbl due to weekend. When it became unbearable and sweaty I called for the manager, and he came up with a good one. He said the place is full today that's why the AC is ineffective. Wow. Aren't restaurants supposed to be designed to cater for full load of guests? However there was no letup on Ser Tax when the bill came. I may go again to this place but now only in winters, not on weekends and only for food quality.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or50-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3159,40,14 June 2015,"If it is chinese, it is MLC","In love with some authentic chinese..? If so, Mainland China can surprises you with the impeccable quality of food. Being One of the finest restaurant in India you will find that it is worth a visit. I usually love to go there for special occasions. The portions are big and filling. Fish lovers should give the delectable Pan fried chilly fish (Bhetki) a try . The next try can be Roast lamb in Mahlak sauce. This was slices of lamb in a dark Mahogany colored sauce & large mushrooms. Super soft meat & awesome to taste overall. The eight treasure soup is really good and most of seafood tastes authentic, preserves the flavors and is not overdone or stinks which is typical in other restaurant. The staff is courteous and gives you a very good service. They even suggest you the type of sauce you should take with Rice/Noodles. Kudos to the Team and the Chef. Nice food and Ambiance",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or50-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3160,30,22 May 2015,Pass this one by...,"Sunday lunch is definitely a good idea here...we were a group of 12 and much as we wanted to visit another restaurant in the vicinity but due to the heavy rush there we ended up here and that's why I suggest that you pass this by and make the effort to another restaurant.They were understaffed and the food was just not being replenished in the buffet, besides the choice was not worth the money.I think they don't match up in any way to their outlet in GK2.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or50-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3161,40,6 April 2015,Options Galore.!!,"Plenty of items to choose from.. Being a Chinese food fan, I am not able to resist the temptation to frequent this place. Each time, I will find something or the other to try new.. I would say a decent place to go.Haven’t tried their buffet lunch option yet – may be next time. Tried their food delivery this month for lunch and they didn't disappoint.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or50-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3162,50,2 April 2015,Yummy,Had a lovely dinner with family. As usual the quality of food and service very nice. All of us enjoyed the meal.,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or50-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3163,40,25 February 2015,Good place for family get together,"The food was really good, ethical chinese touch & taste. Drink menu is also decent. We ordered Jumbo prawns, chicken in oyster sauce and lamb in mahlak sauce served with pot rice and singapore noodles. Washed it down with some sweet and salt lime soda. Desserts included favorite dessert- brownie with hot chocolate sauce and coconut dumplings. Overall the food stuff was very good, staff was supportive too.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or50-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3164,40,17 November 2014,Good place for Lunch Buffet,Offered a good selection that we getvin other Mainland China restaurant...the fish was particularly tasty. Needs work on deserts...,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or50-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3165,40,1 October 2014,Good place to have in-expensive Lunch Buffet,"Went here with friends on a Tuesday to have lunch. We went along with the NV buffet. Cost Rs 490 per head before tax.Restaurant has a good ambience to it & you feel welcomed.There was unlimited Pepse/7UP/Mirinda for Rs 25++. But &UP was not there....Should have been there else should not put it up !!Starters were pretty good : hot n sour soup + 2 kinds dimsum + fried chicken. They also served us the veg starters...:). The crispy veggies were pretty good.However the 2nd serving of the starters was cold !! Should not be.....Main course was ok..as one would expect.. : a fried rice, noodles, chicken gravy, fish gravy.....taste was good. The fish was well done.Deserts were a let down.not much choice : caramel custurd , coconut pastry, pineapple , darshan & vanilla ice cream. Of them the caramel custurd was the best. Other Mainland China restaurants have more choices.Service was good & prompt.Overall a good experience....I got pretty much what I expected.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or50-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3166,40,30 September 2014,Nice Food and Effecient Service,We had reserved a table and found it to be centrally located in no-so-spacious restaurant space. The soups were hot and well prepared. Starters were very tasty and the serving were sumptuous with the result we ordered a very small portions of main course. Over all food was very good and value for money.,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or50-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3167,50,17 September 2014,Delicious India-style Chinese food,"Classic Chinese food with an Indian twist is served here. You can definitely see how they've mixed in some of the India taste and ingredients into the Chinese food but is still very delicious. The portions are very generous both for the appetizers and the entrees so need to be careful how much to order! The service is good, typically the staff will serve you when your plate is empty. I haven't finished everything on the menu but you can't go wrong here.",https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or50-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
3168,40,16 September 2014,Chinese .. Hmm .. Mainland China Ok!!,We went to this place by sheer accident but as it is said there are no accidents..(LoL Kung fu Panda) the place serves really nice Chinese it might not be the authentic kinda but is really nice. By all standards they have a pretty decent menu and the staff is also very polite. You might wanna try tis place next time you have a craving for Chinese. they have got a nice menu for the vegetarians as well. So bring out the chop sticks and dig in !!,https://www.tripadvisor.in/Restaurant_Review-g297615-d6219677-Reviews-or60-Mainland_China-Gurugram_Gurgaon_Gurgaon_District_Haryana.html,Mainland China, Raliance Mart, Gurugram
