School_Id_Masked,Ben_Date,censored,Mixed_Demand,cluster_id
AXZ-MYZ-CU6,3/7/2015,1,35.6,1
AXZ-MYZ-CU6,3/10/2015,0,29.13,1
AXZ-MYZ-CU6,3/13/2015,1,35.6,1
AXZ-MYZ-CU6,3/14/2015,1,35.6,1
AXZ-MYZ-CU6,3/17/2015,0,19.87,1
AXZ-MYZ-CU6,3/20/2015,1,35.6,1
AXZ-MYZ-CU6,7/2/2015,0,13.62,1
AXZ-MYZ-CU6,8/17/2015,0,16.6,1
AXZ-MYZ-CU6,11/18/2016,0,0,1
AXZ-MYZ-CU5,12/11/2014,0,9.96,1
AXZ-MYZ-CU5,12/15/2014,1,17.8,1
AXZ-MYZ-CU5,12/16/2014,0,10.24,1
AXZ-MYZ-CU5,12/19/2014,1,17.8,1
AXZ-MYZ-CU5,12/23/2014,0,8.88,1
AXZ-MYZ-CU5,12/26/2014,1,17.8,1
AXZ-MYZ-CU5,12/31/2014,0,7.89,1
AXZ-MYZ-CU5,1/5/2015,0,10.34,1
AXZ-MYZ-CU5,1/7/2015,0,8.55,1
AXZ-MYZ-CU5,1/13/2015,1,17.8,1
AXZ-MYZ-CU5,1/20/2015,1,17.8,1
AXZ-MYZ-CU5,1/22/2015,1,17.8,1
AXZ-MYZ-CU5,2/6/2015,1,17.8,1
AXZ-MYZ-CU5,2/10/2015,0,8.3,1
AXZ-MYZ-CU5,2/27/2015,1,17.8,1
AXZ-MYZ-CU5,3/12/2015,0,9.85,1
AXZ-MYZ-CU5,3/13/2015,1,17.8,1
AXZ-MYZ-CU5,3/30/2015,1,17.8,1
AXZ-MYZ-CU5,6/10/2015,0,0.92,1
AXZ-MYZ-CU5,7/15/2015,0,14.37,1
AXZ-MYZ-CU5,7/30/2015,0,14.65,1
AXZ-MYZ-CU5,9/7/2015,0,12.57,1
AXZ-MYZ-CU5,9/18/2015,1,17.8,1
AXZ-MYZ-CU4,12/9/2014,1,17.8,1
AXZ-MYZ-CU4,1/19/2015,1,17.8,1
AXZ-MYZ-CU4,2/6/2015,1,17.8,1
AXZ-MYZ-CU4,2/18/2015,0,8.85,1
AXZ-MYZ-CU4,2/27/2015,1,17.8,1
AXZ-MYZ-CU4,3/4/2015,0,10.07,1
AXZ-MYZ-CU4,3/12/2015,1,17.8,1
AXZ-MYZ-CU4,3/13/2015,1,17.8,1
AXZ-MYZ-CU4,3/16/2015,1,17.8,1
AXZ-MYZ-CU4,3/17/2015,1,17.8,1
AXZ-MYZ-CU4,3/18/2015,0,11.95,1
AXZ-MYZ-CU4,3/23/2015,0,4.82,1
AXZ-MYZ-CU4,3/26/2015,0,7.62,1
AXZ-MYZ-CU4,3/30/2015,0,9.01,1
AXZ-MYZ-CU4,7/27/2015,0,11.27,1
AXZ-MYZ-CU4,7/30/2015,0,12.65,1
AXZ-MYZ-CU4,8/5/2016,0,0,1
AXZ-MYZ-CU3,12/15/2014,0,9.35,1
AXZ-MYZ-CU3,12/16/2014,0,8.33,1
AXZ-MYZ-CU3,12/19/2014,1,17.8,1
AXZ-MYZ-CU3,12/22/2014,0,10.38,1
AXZ-MYZ-CU3,12/26/2014,1,17.8,1
AXZ-MYZ-CU3,1/5/2015,1,17.8,1
AXZ-MYZ-CU3,1/7/2015,1,17.8,1
AXZ-MYZ-CU3,1/13/2015,1,17.8,1
AXZ-MYZ-CU3,2/20/2015,1,17.8,1
AXZ-MYZ-CU3,2/24/2015,0,13.46,1
AXZ-MYZ-CU3,2/27/2015,1,17.8,1
AXZ-MYZ-CU3,3/13/2015,0,4.84,1
AXZ-MYZ-CU3,3/16/2015,1,17.8,1
AXZ-MYZ-CU3,3/18/2015,0,11.32,1
AXZ-MYZ-CU3,3/30/2015,0,10.26,1
AXZ-MYZ-CU3,7/6/2015,0,12.08,1
AXZ-MYZ-CU3,7/13/2015,0,17.98,1
AXZ-MYZ-CU3,7/30/2015,0,15.65,1
AXZ-MYZ-CU3,9/8/2015,0,11.65,1
AXZ-MYZ-CU3,12/1/2015,0,0,1
AXZ-MYZ-CU3,2/5/2016,0,12.78,1
AXZ-MYZ-CU3,3/8/2016,0,7.7,1
AXZ-MYZ-CU2CU5,3/2/2015,0,0,1
AXZ-MYZ-CU2CU5,7/3/2015,0,13.48,1
AXZ-MYZ-CU2CU5,6/18/2016,0,15.5,1
AXZ-MYZ-CU2CU4,3/26/2015,1,17.8,1
AXZ-MYZ-CU2CU4,7/27/2015,0,9.28,1
AXZ-MYZ-CU2CU4,7/30/2015,0,13.91,1
AXZ-MYZ-CU2CU4,9/3/2015,0,11.65,1
AXZ-MYZ-CU2CU4,11/18/2016,0,0,1
AXZ-MYZ-CU2CU1,8/19/2016,0,15.4,1
AXZ-MYZ-CU2CU1,11/18/2016,0,0,1
AXZ-MYZ-CU2CU1,11/24/2016,0,10.6,1
AXZ-MYZ-CU2,12/19/2014,1,17.8,1
AXZ-MYZ-CU2,12/22/2014,1,17.8,1
AXZ-MYZ-CU2,1/6/2015,1,17.8,1
AXZ-MYZ-CU2,1/13/2015,1,17.8,1
AXZ-MYZ-CU2,2/19/2015,1,17.8,1
AXZ-MYZ-CU2,2/27/2015,1,17.8,1
AXZ-MYZ-CU2,3/4/2015,0,5.44,1
AXZ-MYZ-CU2,3/9/2015,0,8.55,1
AXZ-MYZ-CU2,3/10/2015,0,7.85,1
AXZ-MYZ-CU2,3/11/2015,0,4.91,1
AXZ-MYZ-CU2,3/12/2015,1,17.8,1
AXZ-MYZ-CU2,3/13/2015,0,10.7,1
AXZ-MYZ-CU2,3/16/2015,0,8.92,1
AXZ-MYZ-CU2,3/17/2015,0,10.09,1
AXZ-MYZ-CU2,3/23/2015,0,1.92,1
AXZ-MYZ-CU2,3/26/2015,1,17.8,1
AXZ-MYZ-CU2,3/30/2015,0,7.28,1
AXZ-MYZ-CU2,6/10/2015,0,3.95,1
AXZ-MYZ-CU2,7/17/2015,1,17.8,1
AXZ-MYZ-CU2,7/30/2015,0,14.65,1
AXZ-MYZ-CU2,9/18/2015,1,23.8,1
AXZ-MYZ-CU2,10/15/2015,0,19.63,1
AXZ-MYZ-CU2,11/5/2015,0,3.07,1
AXZ-MYZ-CU2,2/5/2016,0,18.68,1
AXZ-MYZ-CU2,3/8/2016,0,11.7,1
AXZ-MYZ-CU2,8/5/2016,0,0,1
AXZ-MYZ-CU1CU9,12/15/2014,0,11.2,1
AXZ-MYZ-CU1CU9,6/8/2015,1,7.2,1
AXZ-MYZ-CU1CU9,11/18/2016,0,0,1
AXZ-MYZ-CU1CU7,7/7/2016,0,28.4,1
AXZ-MYZ-CU1CU6,8/19/2016,1,23.8,1
AXZ-MYZ-CU1CU4,1/7/2015,0,16.8,1
AXZ-MYZ-CU1CU0,8/5/2016,0,0.6,1
AXZ-MYZ-CU1,12/23/2014,0,10.42,1
AXZ-MYZ-CU1,12/26/2014,1,17.8,1
AXZ-MYZ-CU1,1/23/2015,1,17.8,1
AXZ-MYZ-CU1,2/6/2015,1,17.8,1
AXZ-MYZ-CU1,2/20/2015,1,7.2,1
AXZ-MYZ-CU1,6/18/2015,0,21.11,1
AXZ-MYZ-CU1,7/7/2015,0,20.18,1
AXZ-MYZ-CU1,7/21/2015,0,21.25,1
AXZ-MYZ-CU1,7/30/2015,0,14.8,1
AXZ-MYZ-CU1,8/12/2015,0,10.65,1
AXZ-MYZ-CU1,9/7/2015,0,10.7,1
AXZ-MYZ-CU1,10/5/2015,1,17.8,1
AXZ-MYZ-CU1,12/18/2015,0,13.7,1
AXZ-MYZ-CU1,6/18/2016,0,16.8,1
SYZYYB-CU4,12/26/2014,0,9.68,2
SYZYYB-CU4,12/27/2014,0,4.16,2
SYZYYB-CU4,12/29/2014,0,14.6,2
SYZYYB-CU4,12/30/2014,0,13.02,2
SYZYYB-CU4,1/2/2015,1,23.8,2
SYZYYB-CU4,1/3/2015,0,13.83,2
SYZYYB-CU4,1/5/2015,0,13.42,2
SYZYYB-CU4,1/6/2015,1,23.8,2
SYZYYB-CU4,1/7/2015,1,23.8,2
SYZYYB-CU4,1/8/2015,0,14.41,2
SYZYYB-CU4,1/10/2015,0,10.5,2
SYZYYB-CU4,1/12/2015,0,11.88,2
SYZYYB-CU4,1/13/2015,0,12.42,2
SYZYYB-CU4,1/16/2015,1,17.8,2
SYZYYB-CU4,1/19/2015,1,17.8,2
SYZYYB-CU4,1/27/2015,1,17.8,2
SYZYYB-CU4,1/28/2015,1,17.8,2
SYZYYB-CU4,3/7/2015,0,9.38,2
SYZYYB-CU4,3/13/2015,1,17.8,2
SYZYYB-CU4,3/17/2015,0,10.3,2
SYZYYB-CU4,3/20/2015,1,17.8,2
SYZYYB-CU4,3/26/2015,1,17.8,2
SYZYYB-CU4,3/27/2015,0,7.1,2
SYZYYB-CU4,6/8/2015,0,0,2
SYZYYB-CU4,6/15/2015,0,21.98,2
SYZYYB-CU4,6/16/2015,0,4.68,2
SYZYYB-CU4,6/17/2015,1,23.8,2
SYZYYB-CU4,6/18/2015,1,23.8,2
SYZYYB-CU4,6/19/2015,0,18.76,2
SYZYYB-CU4,6/26/2015,1,23.8,2
SYZYYB-CU4,9/4/2015,0,14.05,2
SYZYYB-CU4,9/18/2015,1,23.8,2
SYZYYB-CU4,9/21/2015,0,13.54,2
SYZYYB-CU4,9/22/2015,0,11.75,2
SYZYYB-CU4,10/23/2015,0,18.43,2
SYZYYB-CU4,11/30/2015,0,0,2
SYZYYB-CU4,12/9/2015,0,19.3,2
SYZYYB-CU4,12/23/2015,0,18.48,2
SYZYYB-CU4,1/11/2016,0,4.6,2
SYZYYB-CU4,4/16/2016,0,11.5,2
SYZYYB-CU4,7/2/2016,1,23.8,2
SYZYYB-CU4,9/9/2016,0,9.6,2
SYZYYB-CU1,6/8/2015,0,1.01,2
SYZYYB-CU1,6/9/2015,0,0,2
SYZYYB-CU1,10/20/2015,0,0,2
SYZYYB-CU1,6/6/2016,0,4.5,2
SYZYYB-CU1,6/16/2016,0,18,2
SYZYYB-CU1,9/8/2016,0,2.5,2
MYZ-CU9CU7,12/4/2014,0,15.84,2
MYZ-CU9CU7,12/5/2014,1,23.8,2
MYZ-CU9CU7,12/6/2014,0,0,2
MYZ-CU9CU7,12/26/2014,1,23.8,2
MYZ-CU9CU7,1/3/2015,1,17.8,2
MYZ-CU9CU7,1/16/2015,0,1.1,2
MYZ-CU9CU7,1/24/2015,0,0,2
MYZ-CU9CU7,2/9/2015,0,2.12,2
MYZ-CU9CU7,2/16/2015,0,29.04,2
MYZ-CU9CU7,7/6/2015,0,19.91,2
MYZ-CU9CU7,9/24/2015,0,15.65,2
MYZ-CU9CU7,1/13/2016,0,0,2
MYZ-CU9CU7,4/23/2016,0,0,2
MYZ-CU9CU7,7/2/2016,1,23.8,2
MYZ-CU9CU7,7/11/2016,0,17.1,2
MYZ-CU9CU7,7/18/2016,0,13.2,2
MYZ-CU9CU7,7/22/2016,1,23.8,2
MYZ-CU9CU7,7/27/2016,0,15.2,2
MYZ-CU9CU7,8/11/2016,0,15.4,2
MYZ-CU9CU7,8/26/2016,0,0,2
MYZ-CU9CU7,9/1/2016,0,18.3,2
MYZ-CU9CU7,9/27/2016,0,17.65,2
MYZ-CU9CU7,9/30/2016,0,14.6,2
MYZ-CU9CU7,10/7/2016,0,16.3,2
MYZ-CU9CU7,10/17/2016,0,16,2
MYZ-CU9CU7,11/18/2016,0,0,2
MYZ-CU9CU7,11/19/2016,0,0,2
MYZ-CU9CU7,11/26/2016,0,15.4,2
MYZ-CU9CU7,11/30/2016,0,13.6,2
MYZ-CU9CU5,7/14/2015,0,15.18,2
MYZ-CU9CU5,7/17/2015,0,19.25,2
MYZ-CU9CU5,8/6/2015,0,10.28,2
MYZ-CU9CU5,11/2/2015,0,11.47,2
MYZ-CU9CU5,3/15/2016,0,20.4,2
MYZ-CU9CU5,11/26/2016,0,11.5,2
MYZ-CU8CU7,12/10/2014,0,14.23,2
MYZ-CU8CU7,12/22/2014,0,13.02,2
MYZ-CU8CU7,12/23/2014,0,12.68,2
MYZ-CU8CU7,1/1/2015,0,12.16,2
MYZ-CU8CU7,1/3/2015,0,17.11,2
MYZ-CU8CU7,1/6/2015,0,10.65,2
MYZ-CU8CU7,1/16/2015,1,23.8,2
MYZ-CU8CU7,1/19/2015,1,23.8,2
MYZ-CU8CU7,2/24/2015,0,15.1,2
MYZ-CU8CU7,2/27/2015,1,23.8,2
MYZ-CU8CU7,3/2/2015,0,14.02,2
MYZ-CU8CU7,3/3/2015,0,11.24,2
MYZ-CU8CU7,3/20/2015,0,11.88,2
MYZ-CU8CU7,3/24/2015,0,12.92,2
MYZ-CU8CU7,3/26/2015,0,8.2,2
MYZ-CU8CU7,6/22/2015,1,7.2,2
MYZ-CU8CU7,8/5/2015,0,20.55,2
MYZ-CU8CU7,10/3/2015,1,25,2
MYZ-CU8CU7,10/23/2015,1,25,2
MYZ-CU8CU7,12/3/2015,0,14.28,2
MYZ-CU8CU7,12/8/2015,0,20.79,2
MYZ-CU8CU7,12/11/2015,1,25,2
MYZ-CU8CU7,12/17/2015,0,21.95,2
MYZ-CU8CU7,12/29/2015,0,21.48,2
MYZ-CU8CU7,1/8/2016,1,25,2
MYZ-CU8CU7,1/22/2016,0,20.72,2
MYZ-CU8CU7,1/25/2016,0,16.63,2
MYZ-CU8CU7,1/29/2016,0,20.84,2
MYZ-CU8CU7,2/1/2016,0,19.96,2
MYZ-CU8CU7,2/2/2016,0,16.75,2
MYZ-CU8CU7,2/4/2016,0,20.48,2
MYZ-CU8CU7,2/16/2016,0,20.16,2
MYZ-CU8CU7,2/22/2016,0,13.22,2
MYZ-CU8CU7,2/25/2016,0,19.72,2
MYZ-CU8CU7,3/3/2016,0,19.08,2
MYZ-CU8CU7,3/28/2016,0,11.96,2
MYZ-CU8CU7,7/15/2016,0,11.8,2
MYZ-CU8CU7,7/29/2016,1,25,2
MYZ-CU8CU7,8/5/2016,1,25,2
MYZ-CU8CU7,8/8/2016,0,16.8,2
MYZ-CU8CU7,8/9/2016,0,18.3,2
MYZ-CU8CU7,11/18/2016,0,0,2
MYZ-CU7CU7,12/18/2014,1,17.8,2
MYZ-CU7CU7,12/29/2014,1,17.8,2
MYZ-CU7CU7,12/30/2014,1,17.8,2
MYZ-CU7CU7,1/27/2015,1,17.8,2
MYZ-CU7CU7,6/15/2015,0,12.52,2
MYZ-CU7CU7,7/10/2015,0,13.4,2
MYZ-CU7CU7,9/3/2015,0,0,2
MYZ-CU7CU7,10/3/2015,0,9.9,2
MYZ-CU7CU7,10/20/2015,0,14.63,2
MYZ-CU7CU7,8/8/2016,0,10.95,2
MYZ-CU7CU7,8/11/2016,0,9,2
MYZ-CU7CU7,10/2/2016,0,10.7,2
MYZ-CU7CU3,12/3/2014,0,17.52,2
MYZ-CU7CU3,1/10/2015,0,20.38,2
MYZ-CU7CU3,1/15/2015,0,9.2,2
MYZ-CU7CU3,2/3/2015,0,22.9,2
MYZ-CU7CU3,12/1/2015,0,4.43,2
MYZ-CU7CU3,10/2/2016,0,7.5,2
MYZ-CU7CU3,11/18/2016,0,0,2
MYZ-CU6CU1,12/16/2014,0,25.09,2
MYZ-CU6CU1,12/17/2014,0,28.22,2
MYZ-CU6CU1,12/18/2014,0,26.95,2
MYZ-CU6CU1,12/23/2014,0,24.23,2
MYZ-CU6CU1,12/29/2014,1,35.6,2
MYZ-CU6CU1,12/30/2014,0,16.71,2
MYZ-CU6CU1,1/1/2015,0,30.04,2
MYZ-CU6CU1,1/5/2015,0,28.02,2
MYZ-CU6CU1,1/6/2015,0,24.88,2
MYZ-CU6CU1,1/9/2015,0,29.42,2
MYZ-CU6CU1,1/12/2015,0,23.08,2
MYZ-CU6CU1,1/13/2015,0,19.92,2
MYZ-CU6CU1,1/16/2015,1,17.8,2
MYZ-CU6CU1,1/19/2015,0,25.74,2
MYZ-CU6CU1,1/27/2015,0,28.86,2
MYZ-CU6CU1,1/30/2015,1,35.6,2
MYZ-CU6CU1,2/3/2015,1,35.6,2
MYZ-CU6CU1,2/9/2015,1,35.6,2
MYZ-CU6CU1,2/19/2015,0,30.02,2
MYZ-CU6CU1,2/27/2015,0,27.56,2
MYZ-CU6CU1,3/2/2015,0,25.2,2
MYZ-CU6CU1,3/3/2015,0,26.02,2
MYZ-CU6CU1,3/4/2015,0,27.2,2
MYZ-CU6CU1,7/6/2015,1,35.6,2
MYZ-CU6CU1,7/20/2015,0,29.87,2
MYZ-CU6CU1,9/3/2015,0,0,2
MYZ-CU6CU1,9/14/2015,0,28.08,2
MYZ-CU6CU1,11/6/2015,0,19.92,2
MYZ-CU6CU1,11/30/2015,0,18.25,2
MYZ-CU6CU1,7/18/2016,0,15.6,2
MYZ-CU6CU1,8/8/2016,0,0,2
MYZ-CU6CU0,9/29/2015,0,8.69,2
MYZ-CU6CU0,7/15/2016,1,23.8,2
MYZ-CU6CU0,8/19/2016,0,0,2
MYZ-CU6CU0,9/23/2016,0,15.1,2
MYZ-CU6CU0,11/24/2016,0,12.4,2
MYZ-CU5CU7,1/3/2015,1,23.8,2
MYZ-CU5CU7,7/10/2015,0,14.96,2
MYZ-CU5CU7,8/17/2015,0,13.38,2
MYZ-CU5CU7,9/1/2015,0,15.24,2
MYZ-CU5CU7,6/6/2016,0,3.1,2
MYZ-CU5CU7,9/9/2016,0,9.3,2
MYZ-CU5CU6,1/3/2015,1,17.8,2
MYZ-CU5CU6,3/14/2015,1,107,2
MYZ-CU5CU6,7/27/2015,0,2.5,2
MYZ-CU5CU6,8/8/2015,0,11.78,2
MYZ-CU5CU6,8/13/2015,0,12.59,2
MYZ-CU5CU6,9/11/2015,0,10.64,2
MYZ-CU5CU6,9/12/2015,0,0,2
MYZ-CU5CU6,10/8/2015,0,14.65,2
MYZ-CU5CU6,2/3/2016,0,9.16,2
MYZ-CU5CU6,2/25/2016,0,2.98,2
MYZ-CU5CU3,6/12/2015,1,23.8,2
MYZ-CU5CU3,6/15/2015,0,36.78,2
MYZ-CU5CU3,7/22/2015,0,36.45,2
MYZ-CU5CU3,8/8/2015,0,25.7,2
MYZ-CU5CU3,8/19/2015,0,32.12,2
MYZ-CU5CU3,10/30/2015,1,31,2
MYZ-CU5CU3,6/17/2016,0,15.4,2
MYZ-CU5CU3,7/19/2016,0,0,2
MYZ-CU5CU3,7/27/2016,0,24.3,2
MYZ-CU5CU2,6/25/2015,0,14.3,2
MYZ-CU5CU2,7/11/2015,0,0,2
MYZ-CU4CU7,2/16/2015,0,16.91,2
MYZ-CU4CU7,2/20/2015,1,23.8,2
MYZ-CU4CU7,2/27/2015,1,23.8,2
MYZ-CU4CU7,3/10/2015,0,0,2
MYZ-CU4CU7,6/10/2015,0,2.67,2
MYZ-CU4CU7,6/22/2015,0,15.61,2
MYZ-CU4CU7,7/16/2015,0,17.5,2
MYZ-CU4CU7,7/22/2015,0,16.45,2
MYZ-CU4CU7,7/27/2015,0,1.7,2
MYZ-CU4CU7,7/31/2015,1,7.2,2
MYZ-CU4CU7,8/8/2015,0,10.08,2
MYZ-CU4CU7,8/12/2015,0,15.05,2
MYZ-CU4CU7,3/4/2016,1,17.8,2
MYZ-CU4CU7,3/19/2016,0,16.06,2
MYZ-CU4CU7,3/26/2016,0,16.9,2
MYZ-CU4CU7,4/23/2016,0,0,2
MYZ-CU4CU7,8/12/2016,0,10.65,2
MYZ-CU4CU7,9/12/2016,0,13.2,2
MYZ-CU4CU4,1/15/2015,0,9.4,2
MYZ-CU4CU4,1/27/2015,0,0,2
MYZ-CU4CU4,11/18/2016,0,4.7,2
MYZ-CU4CU0,1/5/2015,0,0,2
MYZ-CU4CU0,1/15/2015,1,17.8,2
MYZ-CU3CU0,1/15/2015,1,17.8,2
MYZ-CU3CU0,1/24/2015,1,41.6,2
MYZ-CU3CU0,3/24/2015,0,8.79,2
MYZ-CU3CU0,6/17/2015,0,10.92,2
MYZ-CU3CU0,7/10/2015,0,35.74,2
MYZ-CU3CU0,7/14/2015,0,36.07,2
MYZ-CU3CU0,7/20/2015,0,33.91,2
MYZ-CU3CU0,7/21/2015,0,35.23,2
MYZ-CU3CU0,7/24/2015,0,22.12,2
MYZ-CU3CU0,7/27/2015,0,25.25,2
MYZ-CU3CU0,9/14/2015,0,36.34,2
MYZ-CU3CU0,10/8/2015,0,27.18,2
MYZ-CU3CU0,2/2/2016,0,25.88,2
MYZ-CU3CU0,7/4/2016,0,20.6,2
MYZ-CU3CU0,10/7/2016,0,20.7,2
MYZ-CU2CU2,8/4/2015,0,12.55,2
KYZ-CU8CU1,6/11/2015,1,23.8,2
KYZ-CU8CU1,7/22/2015,0,36.95,2
KYZ-CU8CU1,8/12/2015,0,34.5,2
KYZ-CU8CU1,4/19/2016,0,16.6,2
KYZ-CU8CU1,10/24/2016,0,16.3,2
KYZ-CU7CU8,1/5/2015,0,0,2
KYZ-CU7CU8,1/20/2015,1,23.8,2
KYZ-CU7CU8,2/3/2015,0,0,2
KYZ-CU7CU8,9/30/2015,0,0,2
KYZ-CU7CU8,10/29/2015,0,0,2
KYZ-CU7CU8,1/4/2016,0,2.05,2
KYZ-CU7CU8,1/13/2016,0,9.59,2
KYZ-CU7CU8,1/29/2016,0,20.68,2
KYZ-CU7CU8,2/10/2016,0,19.63,2
KYZ-CU7CU8,2/23/2016,0,22.24,2
KYZ-CU7CU8,4/23/2016,1,7.2,2
KYZ-CU7CU8,6/21/2016,0,27.5,2
KYZ-CU7CU8,7/2/2016,1,35.6,2
KYZ-CU7CU8,7/6/2016,0,20.6,2
KYZ-CU7CU8,7/29/2016,0,30.5,2
KYZ-CU7CU8,10/2/2016,0,21.3,2
KYZ-CU7CU8,10/7/2016,0,27.6,2
KYZ-CU7,7/10/2015,0,36.93,2
KYZ-CU7,7/29/2015,0,0,2
KYZ-CU7,9/4/2015,0,20.5,2
KYZ-CU7,10/19/2015,0,38.47,2
KYZ-CU7,11/2/2015,0,34.86,2
KYZ-CU7,9/23/2016,0,14.65,2
KYZ-CU6CU5,7/1/2015,0,18.55,2
KYZ-CU6CU5,8/12/2015,0,15.54,2
KYZ-CU6CU5,9/26/2015,0,14.63,2
KYZ-CU6CU5,12/16/2015,0,19.82,2
KYZ-CU6CU5,11/18/2016,0,0,2
KYZ-CU6CU1,12/26/2014,0,0,2
KYZ-CU6CU1,1/5/2015,0,0,2
KYZ-CU6CU1,1/27/2015,1,23.8,2
KYZ-CU6CU1,2/3/2015,0,0,2
KYZ-CU6CU1,7/15/2015,0,13.95,2
KYZ-CU6CU1,8/28/2015,0,13.19,2
KYZ-CU6CU1,12/26/2015,0,5.51,2
KYZ-CU6CU1,6/29/2016,0,29.8,2
KYZ-CU6CU1,7/2/2016,1,25,2
KYZ-CU6CU0,12/5/2014,1,35.6,2
KYZ-CU6CU0,1/5/2015,0,29.32,2
KYZ-CU6CU0,1/12/2015,0,24.78,2
KYZ-CU6CU0,2/3/2015,1,35.6,2
KYZ-CU6CU0,2/20/2015,0,13.28,2
KYZ-CU6CU0,3/16/2015,1,35.6,2
KYZ-CU6CU0,9/4/2015,0,21.32,2
KYZ-CU6CU0,11/2/2015,0,2.67,2
KYZ-CU6CU0,1/29/2016,0,30.62,2
KYZ-CU6CU0,2/10/2016,0,19.68,2
KYZ-CU6CU0,3/4/2016,0,25.47,2
KYZ-CU6CU0,3/8/2016,0,26.27,2
KYZ-CU6CU0,7/19/2016,0,5.4,2
KYZ-CU6CU0,8/19/2016,0,27.2,2
KYZ-CU6,1/16/2015,1,17.8,2
KYZ-CU6,2/3/2015,0,10.28,2
KYZ-CU6,2/21/2015,0,13,2
KYZ-CU6,3/7/2015,0,8.45,2
KYZ-CU6,3/10/2015,0,13,2
KYZ-CU6,3/16/2015,1,23.8,2
KYZ-CU6,3/17/2015,0,9.17,2
KYZ-CU6,3/24/2015,0,4.39,2
KYZ-CU6,3/25/2015,0,2.86,2
KYZ-CU6,7/15/2015,0,16.92,2
KYZ-CU6,8/17/2015,0,17.02,2
KYZ-CU6,10/13/2015,0,18.36,2
KYZ-CU6,1/13/2016,0,19.43,2
KYZ-CU5CU9,3/2/2015,1,17.8,2
KYZ-CU5CU9,1/12/2016,0,14.08,2
KYZ-CU5CU5,1/6/2015,1,35.6,2
KYZ-CU5CU5,1/31/2015,0,0,2
KYZ-CU5CU5,6/8/2016,0,9.55,2
KYZ-CU5CU5,10/2/2016,0,3.3,2
KYZ-CU5CU5,10/24/2016,0,12,2
KYZ-CU4,12/3/2014,0,23.06,2
KYZ-CU4,6/24/2015,0,17.27,2
KYZ-CU4,6/26/2015,0,19.93,2
KYZ-CU4,7/7/2015,0,35.88,2
KYZ-CU4,7/29/2015,0,0,2
KYZ-CU3,12/23/2014,0,0,2
KYZ-CU3,1/2/2015,1,23.8,2
KYZ-CU3,2/13/2015,0,15.94,2
KYZ-CU3,2/20/2015,0,0,2
KYZ-CU3,6/18/2015,0,7.85,2
KYZ-CU3,8/19/2015,0,30.99,2
KYZ-CU3,8/20/2015,0,35.6,2
KYZ-CU3,9/4/2015,0,21.5,2
KYZ-CU3,11/4/2015,0,0,2
KYZ-CU3,1/13/2016,0,13.66,2
KYZ-CU3,2/10/2016,0,9.43,2
KYZ-CU3,2/22/2016,0,11.28,2
KYZ-CU3,3/14/2016,0,18.16,2
KYZ-CU3,9/2/2016,0,14.3,2
KYZ-CU3,9/22/2016,0,16.3,2
KYZ-CU3,11/18/2016,0,0,2
KYZ-CU2CU4,9/24/2015,0,1.63,2
KYZ-CU2CU4,8/8/2016,0,21.6,2
KYZ-CU2CU4,8/13/2016,0,21.85,2
KYZ-CU1CU2CU9,12/19/2014,1,23.8,2
KYZ-CU1CU2CU5,10/14/2015,1,23.8,2
KYZ-CU1CU2CU5,12/7/2015,0,19.43,2
KYZ-CU1CU2CU5,12/30/2015,0,8.63,2
KYZ-CU1CU2CU5,4/14/2016,0,0,2
KYZ-CU1CU1CU4,7/7/2015,0,42.78,2
KYZ-CU1CU1CU4,8/7/2015,0,41.08,2
KYZ-CU1CU1CU4,8/8/2015,0,36.28,2
KYZ-CU1CU1CU4,8/13/2015,0,37.24,2
KYZ-CU1CU1CU4,10/16/2015,0,44.43,2
KYZ-CU1CU1CU4,10/20/2015,0,40.47,2
KYZ-CU1CU1CU4,10/30/2015,0,38.84,2
KYZ-CU1CU1CU4,12/4/2015,0,41.71,2
KYZ-CU1CU1CU4,4/12/2016,0,30.35,2
KYZ-CU1CU1CU4,11/18/2016,0,3.8,2
KYZ-CU1CU1,1/5/2015,1,23.8,2
KYZ-CU1CU1,1/6/2015,0,0,2
KYZ-CU1CU1,11/6/2015,0,11.55,2
KYZ-CU1CU1,2/18/2016,0,17.5,2
KYZ-CU1CU1,2/19/2016,0,26.68,2
KYZ-CU1CU1,4/11/2016,0,0,2
KYZ-CU1CU1,6/16/2016,0,17.7,2
KYZ-CU1CU1,7/2/2016,1,23.8,2
KYZ-CU1CU1,7/8/2016,1,23.8,2
KYZ-CU1CU1,7/15/2016,1,23.8,2
KYZ-CU1CU1,7/26/2016,1,25,2
KYZ-CU1CU1,8/10/2016,1,17.8,2
KYZ-CU1CU1,9/9/2016,1,25,2
KYZ-CU1CU1,10/7/2016,0,15.2,2
KYZ-CU1CU0CU9,12/4/2014,1,31,2
KYZ-CU1CU0CU9,12/23/2014,1,31,2
KYZ-CU1CU0CU9,12/30/2014,0,21.84,2
KYZ-CU1CU0CU9,1/6/2015,0,23.8,2
KYZ-CU1CU0CU9,1/8/2015,0,22.55,2
KYZ-CU1CU0CU9,2/3/2015,1,31,2
KYZ-CU1CU0CU9,2/9/2015,0,0,2
KYZ-CU1CU0CU9,2/10/2015,0,25.32,2
KYZ-CU1CU0CU9,9/28/2015,0,0,2
KYZ-CU1CU0CU9,2/9/2016,0,20.88,2
