score,date,title,review,link_id,Name,Location,City
40,20-Oct-12,Really good food,If you're coming from the US / EU you won't find your usual prawn toast or chicken satay etc. This is real chinese food which may surprise your taste buds. Expensive but good.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or750-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,18-Oct-12,Authentic Chinese,"The best thing about Mainland China is that the experience is always the same - excellent! I've never been disappointed with my dining here. There's a huge variety of dishes on the menu, described as tantalisingly as they taste. And to top it off, is the signature Mainland China service, which is as always - the best one can get! I have a soft corner, especially for the Mainland China at Sakinaka both for its quaint seating arrangements and its wonderful staff.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or760-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,17-Oct-12,"If you like Chinese cuisine, you'll love this place","I've visited a lot of Chinese restaurants and MLC (along with Golden Dragon at Taj Krishna, Hyderabad) are the best among all of those. I simply love their Corn and Potato(Tsing hoi style) and Sui Mai.Visit the outlet and celebrate a b'day there. They have a 3 men band which will come to your table and sing the b'day song. You'll also get a free brownie... ;)",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or760-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,17-Oct-12,Worth a try,"its a good place to dine. I went there with my family and they were happy as well. Good prices, ambiance, service and food made it complete.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or760-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,15-Oct-12,Excellent,"Thou I visit this place very often may be thrice a month but I am little biased to the Malad-Infinity branch. Waiters are so polite,good. Hospitality at its best. Momos are mindblowing... thou its a little expensive but value for hygenic & tasty food...",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or760-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,12-Oct-12,Superb,We went there and we're blown away at the food and service. Both were excellent. Staff are very friendly and food was very tasty. Great atmosphere and location.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or760-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,5-Oct-12,Only if we had more of Non - Vegetarian Items.,Mainland China now is a known brand and they need to be more careful when it comes to taste. We went to Kandivali East Branch. Service is excellent. Food quality very good. Food variety is very limited. I suggest buffet should have atleast 3 Vegetarian and 3 Non - Vegetarian main course items. Sea food was limited. Taste is NOT similar to other Mainland in Mumbai. Do not forget to ask for Jasmine Tea. Its the BEST!!,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or760-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,2-Oct-12,Treat for Chinese Lovers,"Had been to this place after hearing lots of praises.....food was good, but clearly very expensive. In the vicinity, there is a 5 Spice, which serves equally good Chinese with double quantity at little lesser prices....ambiance is good too...Nonetheless...if its your friends treat....you may go for this :D...if its your treat, go for 5 Spice :D",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or760-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,29-Sep-12,Great chinese !,Clearly one of the best chinese chains in the city. very consistent food and courteous service. Am a regular !!,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or760-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,27-Sep-12,Super tasty but super expensive!,Full marks for the taste but no marks for the price! I took 7 of my friends along for a party and we had just veg. food and dessert. Imagine the bill - more than 5000!! Which comes to around 650 per person,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or760-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,23-Sep-12,Food is awesome,Had taken my parents on their wedding anv..and had left to the staff to decide what is good. I was served with some of the best fish prepartions which had all my folks wanting for more. Request to the management if they can rework this pricing I am sure you will see numbers walkin,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or760-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,19-Sep-12,Value for money Restaurant,I visited at the Linking Road Bandra .Good Interiors and Ambiance. Excellent Food Quality !! Good Variety in Lunch Buffet.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or770-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,19-Sep-12,mainland china near The Leela,The food & restaurant is good. Only problem is the noise ! Its on the main road & terrible noise of traffic.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or770-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,11-Sep-12,Sheer Chinese,"Excellent quality food. Every time I visit, I never get disappointed. My daughter loves this place too much.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or770-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,8-Sep-12,Very tasty and good quality chinese food...,"Its an excellent and one of the finest chinese joint of the country, I have visited most of the joints across the country Name it Banglore, Kolkatta,Pune,Delhi, Mumbai and at all the place one thing I found very much was same taste and excellent quality food with variety of dishes with wonderful ambiance and service.Its simply awsome taste..",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or770-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,7-Sep-12,Awesome Chinese food,"superb place for Chinese food if you are in Mumbai, we really enjoyed... delicious meals... good service too... no issue in recommending :)",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or770-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,6-Sep-12,Meal at Mainland China,"Mainland China has a variety of dishes, and excellent service. With good seating arrangements, and lovely ambience, the Oriental restaurant offers a wonderful dining experience.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or770-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,29-Aug-12,Authentic chinese,Went with a couple of friends for buffet lunch in Vashi...had veg.. ...wonderful ambiance and tasty starters...enjoyed the 3 courses.. Absolute value for money...,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or770-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,26-Aug-12,never disappointed,"this one is for the infinity mall more than the andheri one... the food is never a let down... the choicest of chinese preparations cooked in the exact sauces, spices and love... this one is one place I would love goin back too whenever i crave for chinese... must try are the reg sweet corn chicken soup that is piping hot and fresh.. do indulge in their dimsums... for starters must have the diced chicken in assorted peppers and ginger.. it is flavorful yet not overpowering in spice... Also try the chicken taipei and the hot n spicy chicken.. overall a great place for food.. infact they manage to reduce the waiting time from 20 mins to 5 mins esp on weekends that really touched us..Service is really slow however need to buck up.. waited for 15 mins for someone to take the order",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or770-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,26-Aug-12,average,"Taste was not bad, but nothing special. Two people of our party had minor stomach discomfort after the meal. The place is an ""in"" place at the moment but unfortunately there are better and more authentic places around which might not be as fancy but who do serve a better meal.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or770-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,26-Aug-12,not worth a revisit,"so I know my chinese..and if i pay a premium, I expect some authentic tastes...The price really doesnt justify the taste in here and I know I wont be revisiting here...",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or770-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,24-Aug-12,one of the best place to have chinese food in mumbai,"i just love this place....been there so many times....have celebrated some of the most important occasions, birthdays, anniversaries and family functions here and have never been dissapointed...always a memorable experience......excellent food, excellent service, great ambience....apart from the paid for items on the menu, the kim chi and pickled cucumber which they serve complimentary is also great....slightly on the expensive side but totally worth it....they also have multiple branches now....i have been to their powai branch once... but the sakinaka branch has better service and more informed waiters......i fully recommend...must visit for chinese food lovers",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or780-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,23-Aug-12,Awesome Food,We have been going here for Ages & enjoy the Food. The Guys out there are happy to go out of the way & accommodate simple requests even if it not on the Menu.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or780-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,22-Aug-12,Awesome place,"Warm Ambience..... rEALLY GOOD FOOD.... Do not miss the ""7th Heaven "" Mocktail. Good for family / friends outing or even a date wid dat somene special is great.........",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or780-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,21-Aug-12,Excellent Chinese cuisine,"Keeping with their track record, Mainland China offers excellent Chinese cuisine with a bit of an Indian twist. We went to their location in Vashi which sits along a sister restaurant called Sigri. Food selection was great, waiters were well informed to make recommendations and food quality and quantity was perfect. We asked for non-spicy dishes for the kids, which were rightly delivered.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or780-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,20-Aug-12,Excellent lunch,Whenever we visit Bbay or Pune. We without fail visit mainland china. It is our one the favourite restaurant for authentic Chinese food. Love the starters there.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or780-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
20,19-Aug-12,Veg food is below average,Veg food including noodles are below average. I know they can do much better. Even the soup is way out of line.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or780-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,15-Aug-12,The best of chinese dishes in India,"Been to this restaurant quite some time back, and more than once. From the outside, the entrance is not the best-looking, but that's because of the busy locality. Inside, it is al serene and quite. The food is excellent. Portions are more than a person can eat. The tastes are authentic chinese, sampled from different parts of China. If anyone likes chinese, he is bound to return to this restaurant.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or780-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,14-Aug-12,The BEST Birthday gift to My Fiancee,It was a normal dinner that me and my fiancee planned in Main Land China on the eve of her Birthday ! However the Captain heard me wishing my girl and immediately the entire scene changed. They served us with complimentary Cake and Desserts. Well the best part was they sang through and made this day feel very special for both of us.The food always ROCKS !,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or780-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,11-Aug-12,Excellent Chinese food for Indian palates.,Very friendly staff and food quantity is good. Chef was knowledgeable enough to cook food suitable for my Chinese guests.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or780-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,11-Aug-12,"If its Chinese, its Mainland China...","Very true to its tagline, the best Chinese food is served here. Its been one of my fav. eateries since I was in College. Being a regular customer at both Kolkata and Bangalore, thought of trying the one in Mumbai and it was just awesome. I had been there with my husband to celebrate my new job and the experience was wonderful. The service is great as usual and the ambience is also the same as it is in other cities. I loved the ""Eight Treasure Veg soup"" while my husband gorged on the ""Crab meat soup"". The menu is exhaustive and one can get a wide variety of items to choose from. We ordered Ginger Capsicum Fried rice along with General Tao's Chicken and Lemon Chicken. All the dishes were excellent. The price is slightly on the higher side however, the quality of food is worth the money that you spend. An average meal for two can cost 2000 INR approximately however, it may still vary.I am simply amazed to see the way these guys have maintained the quality of their food, ambience and service since all these years.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or780-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,9-Aug-12,Best Chinese Food Ever!!,"Absolutely L.O.V.E. the service, staff, ambiance and of course the food!! perfect! Do try their dim sums and soups. The prices are slightly on the higher side but once in a while it's worth indulging yourself with great food!",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or790-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,1-Aug-12,Wow!,"Great ambience, awesome food, excellent service - that's the one and only - Mainland China!!!!!!!!!!",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or790-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,1-Aug-12,Good Food as well as Service - Kandivali Outlet,"Have been to Mainland China Kandivali outlet at Growels Mall with family, the buffet is scumptous. The starters were great. Non - Veg has 3 starters all of which were chicken. The 3 Veg starters were really yummy. The maincourse is also very nice. Yummy veg gravy..They definately have a unique taste. Kids also loved the dimsums...A must place to visit.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or790-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,30-Jul-12,Can tingle your tongue!,"Visited mainland China alongwith friends.Ordered starters - dimsums, wontons, drums of heaven alongwith longevity ginseng soup. The starters were absolutely great - the black pepper sauce to with the dimsums was awesome! The drums of heaven were crispy on the outside and succulent on the inside.By the time the starters were over, we paused a bit to make some space in the tummy! After a while we ordered the main course - egg fried rice alongwith claypot chicken. The fried rice was soft and flavourful. The claypot chicken had succulent pieces of chicken in a spicy red gravy.Overall the food was great, though service could a lot lot faster!",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or790-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,27-Jul-12,Chinese Cuisine Redefined !!!!!,"You can never go wrong choosing the right meal here. The ambience is standardly maintained with intact staff, who's happy to welcome & serve you with a (chinese) smile.The menu has a lot to offer to ignite & mesmerize your tastebuds with the Chinese Flame & Recipes.As its very delightly & rightly said - ""if its CHINESEEE; its MAINLAND CHINA""",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or790-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,25-Jul-12,Excellent Chinese Food,Everything Here Seems So Yummy From Noodles to Dumplings To Rices To Gravys To Wantons..One Of My Fav Chinese Food Spots :),https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or790-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,22-Jul-12,Expensive Fine Dining - Chinese the Indian Way,"Food was pricey, We shelled out 5k for 4 so u can understand when u decide to come here. Food is good,Don't try Singapore Rice Noodles unless you want Sevai cooked in Chinese Style. Service and Atmosphere is excellent,Serving is traditional. My advise if you like Chinese and dine often register for Speciality Preferred Membership.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or790-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,18-Jul-12,Never Disappoints,"One of my favourite restaurants in Mumbai- see my previous review. I had the pleasure of visiting this fantastic restaurant again last week. Ok, the prices have shot up but the food is simply delicious. One of my favourites is their crackling spinach and their Hunan Tofu. Great service too !",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or790-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,16-Jul-12,Good Food,One of the nicest Chinese buffet I have had in a really long while. Great value for money. A must try - was at the Bandra branch above Shoppers Stop. The buffet is only for lunch. Good selection especially for non - veg food lovers.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or790-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,9-Jul-12,Average.,"A very regular visitor and but lately observed that standard going downhill.Great food, avoid buffets and desserts.They have tremendous popularity in the market but I dont know what has happened now or is it just me who is unlucky.If few items are ordered it is served hot and if it is more then there the problem starts..its not hot and on pointing it out ....attendent took it away and came back after 7/10 minutes and had to wait for his arrival.This has happened three times.Let me see next time but not yet gone for last 2 months.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or790-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,7-Jul-12,Exotic food at mainland china,Authentic chinese at Mainland is what you will get. But there is always a queue outside so be ready to book in advance.It is full of business travellers and expats enjoying good service and chinese deserts too...The lunch buffet makes for a good business lunch with your office colleagues as it is spacious and elegant. I loved the seafood and duck.Try it.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or800-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,6-Jul-12,nice place for meal,"Came here for dinner to celebrate my cousin's graduation. They even made a personalized congratulations card for her. Great place for special event!All of their appetizers we had tastes great.. I have to say that although the meat was well cooked, the meat tastes a bit bland.Best part was starters. I love food It was worth the calories gained!",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or800-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,4-Jul-12,Excellent Indian Chinese,"The restaurant, close to the Lalit hotel Mumbai is a breath of fresh air when it comes to Indianized Chinese Cuisine, Definetly order the crispy Spinach, the buffet is avoidable and so are the deserts. Get a load of the flavoured fried rice on offer.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or800-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,3-Jul-12,Authentic Chinese,"It has the best Chinese cuisine in town. Appropriately priced and pleasing interiors, it has all the attractions for the guests. The food is yummy & portions are filling. The staff is courteous and make an attempt to make the guests feel at home.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or800-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,3-Jul-12,If its Chinese you have to be here,"I would vouch for Chinese at any Mainland restaurant. Ive been to their chains at a good number of places in India and they do not cease to amuse me.The interior decor is rather peaceful and serene. With crisp service, they get an 'A' on my card for all their dishes.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or800-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,3-Jul-12,Main China Land,"This is the place to go to and just order. Order whatever you see on the menu and rest assured that it is going to be simply excellent. This is what Chines food is meant to tast like, and there is absolutely no compromise on the presentation of it either. The ambience created is just right for a dinner with frinds, family or even office colleagues or clients. Damn! No my mouth is wattering just writing about it!",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or800-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,3-Jul-12,if its Chinese its mainland china,taste and ingredient with excellent service though the location at sakinaka is a bit conjected area with traffic problem throught the day but generally around after eight pm its a bit relax and one can enjoy the real chinese dishes and relax. the sakinaka location is in between ghatkopar and andheri. it will be more convienient once the metro rail starts.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or800-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,18-Jun-12,Great Chinese Food...,"We indians usually have different kind of chinese than the authentic chinese. I went here this december when I was touring India and I should tell you that the food here is very good, its not the usual Indian chinese food that you have, its quite different and unique...The taste is high quality, serivice is ok it could be better but over and over good.. No complains.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or800-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,4-Jun-12,"Get an appointment, esp on weekends","Love the food in Mainland China. Service is very quick too. On weekends and especially during lunch hours, do remember to male an appointment before ending up at the restaurant as otherwise you will have a waiting period of atleast 15-20 minutes.The hotel is not child friendly, but they do accomodate the whims of some children. We have a well mannered daughter who doesn't fly around but I have seen some kids who bring in a tornado along with them and its quite interesting to see the mix of business crowd reactions vis-a-vis family reactions.The food is a wee bit expensive but the portions are quite sumptuous. The enormous taxes on the drinks make it quite un-interesting for me.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or800-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,2-Jun-12,in Bangalore,we had a good deal in buffet and the food was well prepared,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or800-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,28-May-12,"Food, Value for money",Excellent & authentic Chinese menu for Buffet Lunch. Plenty of choices in Veg as well as Non Veg . Quick & attentive service. Plenty of habitual guests who know the lunch spread. Good option for family gatherings.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or810-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,28-May-12,Loved every moment,I have been a regular at Mainland china and I definitely recommend this place. The buffet is a great choice especially for lunches. It has a great variety and I think the food is really suited to Indian tastebuds..not bland like a lot of 'authentic' Chinese i have tasted. Quality and ambiance is top class.The rates are quite expensive but its worth it.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or810-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
20,22-May-12,Food Quality not the same as B4 ..its OILY !!,Have been to mainland china outlets all india BUT this one in Andheri West Bombay has Oily food served n the buffet today..all meat / fish products !!..Informed the Mgr .. if you would like to contact Indoisr@hotmail.com thanks,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or810-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,22-May-12,The finesse of cuisine Chinese,"Eating the Sunday Brunch at Mainland China is always a pleasure not withstanding the waiting time. This is one of the few places in Mumbai which serves authentic chinese.The starters like crispy spinach, crispy chilli potatoes, dimsums and a few others were outstanding. The maincourse and dessers were also outstanding. The pancake and pudding served was one of the best I have ever had. The collection of fruits was also outstanding.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or810-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,21-May-12,Amongst the most authentic Chinese food chain in India,"Mainland China has many branches in India; i have had the pleasure of dining at this restaurant chain in Delhi and Mumbai on a few occasions, and have always come back patting myself on the back or making the right decision. The menu is not only authentic, but tastes so too. Dont miss out on this one.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or810-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,19-May-12,Essence of Chinese food!,"The food and service was good. I went to Malad Mainland China. The cons is that it is over priced , but that is known due to the fact that it created its own identity. Over all a good place to have some quality food and drinks.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or810-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,13-May-12,"Pamper the taste buds at Mainland China- Vashi, Navi Mumbai",We have had dinner at Mainland China at Vashi a couple of times and found the food to be consistently tasty. The chicken preparations and the momos are very much liked by all of us. My son enjoys the fried rice there.The inside decor is very good and adds pleasure during dinner. I normally utilise the oppurtunity to refresh my eating skill using the chop sticks provided there.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or810-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,13-May-12,Always wonderful,Great ambience. great service. wonderful food. A tad expensive.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or810-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,8-May-12,Consistently good Chinese Food,One of the favorites for consistently good Chinese food........,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or810-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
10,6-May-12,This is not Chinese Food,The food here is surely not Chinese and I wouldn't go back again. The duck is terrible and make sure you avoid that no matter what. A few of the dimsums were passable but surely did not compensate for the unappetising fare we were served for our main course.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or810-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
20,6-May-12,Toooo Expensive !!,"Just went there on 3rd May 2012, and found it way too expensive to give it a good rating.The food though nice, except the fish (which was stale) - but not good enough considering the expense factor.Not worth it, unless they reduce the prices...!!",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or820-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,27-Apr-12,amazing pan asian food,"food was amazing, service was amazing, staff recognized from prior trips.excellent place",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or820-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,27-Apr-12,Okay food poor service,"Food was fine although they had difficulty understanding the orders and 2 of the dishes delivered were wrong - this despite the fact that one of our party was a native Indian so language was not the issue.To pay by credit card you have to go into the kitchen, and my colleague who dealt with this did comment on the chef sneezing and that had she seen this first she would have been more reluctant to done there,,,",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or820-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,27-Apr-12,Going downhill,"Mainland China started off with a reputation of having excellent choice of dishes which were different from other Chinese restaurants. However, now that they have expanded to multiple locations in many cities, the fare has become very standardized. Their buffets are value for money but they tend to fill you with loads of starters so that you don't have much space for the main course (and more expensive) items. Quality of dishes has also now become like any other Chinese restaurant - wish they had maintained their differentiation",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or820-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,26-Apr-12,Chinese Chain,For a chain of restraunts Mainland China offers a supprisingly good and consistent experience. The one at Crossroads Mall at Haji Ali is also kid friendly. Our son prefers it to just about any other Chinese place in Mumbai.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or820-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,26-Apr-12,Good...,Look out for d Peppery lemon soup n prawn hargos... dey r gud... Jus one thing abt d chocolate fondue: dey dnt serve tea cakes wid it!! dat was a bit annoying... chicken siumai is again a excellent dish... Not very keen abt d rice noodles dey serve... n yes Ccsmopolitan is worth a shot!,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or820-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,26-Apr-12,Best Chinese in Mumbai,The food here is pretty authentic. Chilly basil fish is superb! So are the dimsums. Nice atmosphere and reasonable prices.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or820-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,25-Apr-12,Excellent,Food is just an Amazing...... Who people Love Chinese Best Place to go.....,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or820-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,24-Apr-12,Great food and service,"Great prices and food selection. Terrific service, definitely like to go back.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or820-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,22-Apr-12,Exotic experience,"Awesome Chinese...food.If you are planning to have chinese, this is one of the best option...The experience can be rated on below scale :Service 9 out of 10Food 9 out of 10Ambiance 10 out of 10Value for money 8 out of 10..costly for 2..",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or820-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
